day,src_node_id,dst_node_id,item_id,shipped_qty,pulled_qty,lead_days,arrival_day,reliability,uom
0,SDC-VD0520132A,M-1430,item:038005,0.363108,0.363108,51,51,1.0,KG
0,SDC-VD0914690A,M-1430,item:042342,1885.6875,1885.6875,27,27,1.0,UN
0,SDC-VD0525412A,M-1430,item:333362,45.454545,45.454545,73,73,1.0,UN
0,SDC-VD0993480A,M-1430,item:344135,31.25,31.25,35,35,1.0,UN
0,SDC-VD0520115A,M-1430,item:708073,0.164547,0.164547,3,3,1.0,KG
0,SDC-VD0508918A,M-1430,item:730384,4.399,4.399,32,32,1.0,M
0,SDC-VD1095770A,M-1430,item:734545,0.166,0.166,17,17,1.0,UN
0,SDC-1450,M-1430,item:773474,241.36795,241.36795,6,6,1.0,G
0,SDC-VD0951020A,M-1810,item:001757,0.037068,0.037068,70,70,1.0,KG
0,SDC-VD0519670A,M-1810,item:001848,0.019461,0.019461,15,15,1.0,KG
0,SDC-VD0951020A,M-1810,item:001848,0.00834,0.00834,58,58,1.0,KG
0,SDC-VD0910216A,M-1810,item:001893,0.12325,0.12325,41,41,1.0,KG
0,SDC-VD1091642A,M-1810,item:001893,0.035214,0.035214,51,51,1.0,KG
0,SDC-VD0518684A,M-1810,item:001893,0.017607,0.017607,36,36,1.0,KG
0,SDC-VD0910216A,M-1810,item:002612,0.032434,0.032434,57,57,1.0,KG
0,SDC-VD0990780A,M-1810,item:002612,0.009267,0.009267,23,23,1.0,KG
0,SDC-VD1091642A,M-1810,item:002612,0.002317,0.002317,45,45,1.0,KG
0,SDC-VD0500655A,M-1810,item:002612,0.002317,0.002317,11,11,1.0,KG
0,SDC-VD0514881A,M-1810,item:016332,0.01112,0.01112,35,35,1.0,KG
0,SDC-VD0519670A,M-1810,item:029313,0.000927,0.000927,105,105,1.0,KG
0,SDC-VD1096202A,M-1810,item:039668,0.000927,0.000927,26,26,1.0,KG
0,SDC-VD0520132A,M-1810,item:049371,0.034288,0.034288,87,87,1.0,KG
0,SDC-VD0914320A,M-1810,item:055703,0.001297,0.001297,42,42,1.0,KG
0,SDC-VD0964290A,M-1810,item:055703,0.000556,0.000556,55,55,1.0,KG
0,SDC-VD0505677A,M-1810,item:099439,0.046335,0.046335,32,32,1.0,KG
0,SDC-VD0901566A,M-1810,item:338928,31.25,31.25,63,63,1.0,UN
0,SDC-VD0914360C,M-1810,item:338929,22.825,22.825,24,24,1.0,UN
0,SDC-VD0989480A,M-1810,item:426331,0.251075,0.251075,14,14,1.0,UN
0,SDC-1450,M-1810,item:693055,25.714286,25.714286,38,38,1.0,G
0,M-1430,DC-1920,item:268967,20.75,20.75,4,4,1.0,UN
0,M-1810,DC-1920,item:268091,22.825,22.825,3,3,1.0,UN
0,DC-1920,C-XXXXX,item:268091,52.25,52.25,1,1,1.0,UN
0,SDC-VD0949099A,SDC-1450,item:021081,1.510481,1.510481,43,43,1.0,KG
0,SDC-VD0960508A,SDC-1450,item:021081,0.431566,0.431566,45,45,1.0,KG
0,SDC-VD0972460A,SDC-1450,item:021081,0.107891,0.107891,117,117,1.0,KG
0,SDC-VD0975221A,SDC-1450,item:021081,0.107891,0.107891,147,147,1.0,KG
0,SDC-1450,M-1810,item:007923,74.1356,74.1356,1,1,1.0,G
1,SDC-VD0520132A,M-1430,item:038005,0.405106,0.405106,77,78,1.0,KG
1,SDC-VD0914690A,M-1430,item:042342,1885.6875,1885.6875,21,22,1.0,UN
1,SDC-VD0525412A,M-1430,item:333362,45.454545,45.454545,69,70,1.0,UN
1,SDC-VD0993480A,M-1430,item:344135,31.25,31.25,18,19,1.0,UN
1,SDC-VD0520115A,M-1430,item:708073,0.18358,0.18358,29,30,1.0,KG
1,SDC-VD0508918A,M-1430,item:730384,4.9078,4.9078,58,59,1.0,M
1,SDC-VD1095770A,M-1430,item:734545,0.1852,0.1852,15,16,1.0,UN
1,SDC-1450,M-1430,item:773474,241.36795,241.36795,8,9,1.0,G
1,SDC-VD0951020A,M-1810,item:001757,0.041355,0.041355,23,24,1.0,KG
1,SDC-VD0519670A,M-1810,item:001848,0.021711,0.021711,20,21,1.0,KG
1,SDC-VD0951020A,M-1810,item:001848,0.009305,0.009305,60,61,1.0,KG
1,SDC-VD0910216A,M-1810,item:001893,0.137506,0.137506,15,16,1.0,KG
1,SDC-VD1091642A,M-1810,item:001893,0.039287,0.039287,58,59,1.0,KG
1,SDC-VD0518684A,M-1810,item:001893,0.019644,0.019644,38,39,1.0,KG
1,SDC-VD0910216A,M-1810,item:002612,0.036186,0.036186,45,46,1.0,KG
1,SDC-VD0990780A,M-1810,item:002612,0.010339,0.010339,30,31,1.0,KG
1,SDC-VD1091642A,M-1810,item:002612,0.002585,0.002585,17,18,1.0,KG
1,SDC-VD0500655A,M-1810,item:002612,0.002585,0.002585,13,14,1.0,KG
1,SDC-VD0514881A,M-1810,item:016332,0.012407,0.012407,30,31,1.0,KG
1,SDC-VD0519670A,M-1810,item:029313,0.001034,0.001034,50,51,1.0,KG
1,SDC-VD1096202A,M-1810,item:039668,0.001034,0.001034,22,23,1.0,KG
1,SDC-VD0520132A,M-1810,item:049371,0.038254,0.038254,102,103,1.0,KG
1,SDC-VD0914320A,M-1810,item:055703,0.001447,0.001447,37,38,1.0,KG
1,SDC-VD0964290A,M-1810,item:055703,0.00062,0.00062,23,24,1.0,KG
1,SDC-VD0505677A,M-1810,item:099439,0.051694,0.051694,26,27,1.0,KG
1,SDC-VD0901566A,M-1810,item:338928,31.25,31.25,140,141,1.0,UN
1,SDC-VD0914360C,M-1810,item:338929,25.465,25.465,72,73,1.0,UN
1,SDC-VD0989480A,M-1810,item:426331,0.280115,0.280115,22,23,1.0,UN
1,SDC-1450,M-1810,item:693055,25.714286,25.714286,129,130,1.0,G
1,M-1430,DC-1920,item:268967,23.15,23.15,2,3,1.0,UN
1,M-1810,DC-1920,item:268091,25.465,25.465,3,4,1.0,UN
1,DC-1920,C-XXXXX,item:268967,47.5,47.5,2,3,1.0,UN
1,SDC-VD0949099A,SDC-1450,item:021081,1.510481,1.510481,87,88,1.0,KG
1,SDC-VD0960508A,SDC-1450,item:021081,0.431566,0.431566,65,66,1.0,KG
1,SDC-VD0972460A,SDC-1450,item:021081,0.107891,0.107891,136,137,1.0,KG
1,SDC-VD0975221A,SDC-1450,item:021081,0.107891,0.107891,105,106,1.0,KG
1,SDC-1450,M-1810,item:007923,82.71032,82.71032,1,2,1.0,G
2,SDC-VD0520132A,M-1430,item:038005,0.448504,0.448504,118,120,1.0,KG
2,SDC-VD0914690A,M-1430,item:042342,1885.6875,1885.6875,17,19,1.0,UN
2,SDC-VD0525412A,M-1430,item:333362,45.454545,45.454545,54,56,1.0,UN
2,SDC-VD0993480A,M-1430,item:344135,31.25,31.25,33,35,1.0,UN
2,SDC-VD0520115A,M-1430,item:708073,0.203246,0.203246,28,30,1.0,KG
2,SDC-VD0508918A,M-1430,item:730384,5.43356,5.43356,36,38,1.0,M
2,SDC-VD1095770A,M-1430,item:734545,0.20504,0.20504,5,7,1.0,UN
2,SDC-1450,M-1430,item:773474,241.36795,241.36795,17,19,1.0,G
2,SDC-VD0951020A,M-1810,item:001757,0.045785,0.045785,168,170,1.0,KG
2,SDC-VD0519670A,M-1810,item:001848,0.024037,0.024037,9,11,1.0,KG
2,SDC-VD0951020A,M-1810,item:001848,0.010302,0.010302,41,43,1.0,KG
2,SDC-VD0910216A,M-1810,item:001893,0.152237,0.152237,36,38,1.0,KG
