day,node_id,item_id,bb_qty,bb_demand_signal_qty,bb_demand_signal_raw_qty,bb_backlog_qty,gross_requirement_basis,mrp_demand_signal_source,mrp_demand_signal_smoothing_days,safety_floor_qty,soft_safety_target_qty,coverage_target_qty,target_stock_qty,backlog_target_qty,target_with_backlog_qty,stock_proj_qty,recv_prev_today_qty,recv_prev_future_qty,inventory_position_qty,bn_qty,planned_release_qty,planned_receipt_qty,planned_order_count,planned_receipt_min_day,planned_receipt_max_day,review_period_days,safety_time_days,safety_stock_qty,has_mrp_snapshot_policy
199,SDC-VD0975221A,item:021081,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,20000.0,0.0,20000.0,12273.972603,0.0,0.0,12273.972603,7726.027397,0.0,0.0,0,,,1,0.0,0.0,0
199,SDC-VD0989480A,item:426331,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,62693.4,0.0,62693.4,419653.8,0.0,0.0,419653.8,0.0,0.0,0.0,0,,,1,0.0,0.0,0
199,SDC-VD0990780A,item:002612,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,23750.0,0.0,23750.0,93168.692,0.0,0.0,93168.692,0.0,0.0,0.0,0,,,1,0.0,0.0,0
199,SDC-VD0993480A,item:344135,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,4312000.0,0.0,4312000.0,27424000.0,0.0,0.0,27424000.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
199,SDC-VD1091642A,item:001893,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,20900.0,0.0,20900.0,266931.399,0.0,0.0,266931.399,0.0,0.0,0.0,0,,,1,0.0,0.0,0
199,SDC-VD1091642A,item:002612,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,22500.0,0.0,22500.0,91918.692,0.0,0.0,91918.692,0.0,0.0,0.0,0,,,1,0.0,0.0,0
199,SDC-VD1095770A,item:734545,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,33264.0,0.0,33264.0,205184.0,0.0,0.0,205184.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
199,SDC-VD1096202A,item:039668,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,450.0,0.0,450.0,3906.0,0.0,0.0,3906.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
200,C-XXXXX,item:268091,7203.285714,7203.285714,7203.285714,0.0,propagated_demand,demand,1,0.0,0.0,100845.999996,100845.999996,0.0,100845.999996,111455.571434,0.0,0.0,111455.571434,0.0,0.0,0.0,0,,,1,0.0,0.0,0
200,C-XXXXX,item:268967,5324.142857,5324.142857,5324.142857,0.0,propagated_demand,demand,1,0.0,0.0,74537.999998,74537.999998,0.0,74537.999998,282046.285713,0.0,0.0,282046.285713,0.0,0.0,0.0,0,,,1,0.0,0.0,0
200,DC-1920,item:268091,7203.285714,7203.285714,7203.285714,0.0,propagated_demand,demand,1,144065.71428,108049.28571,187285.428564,430538.0,0.0,430538.0,430538.0,14400.0,0.0,430538.0,0.0,0.0,0.0,0,,,1,20.0,0.0,0
200,DC-1920,item:268967,5324.142857,5324.142857,5324.142857,0.0,propagated_demand,demand,1,133103.571425,99827.678569,165048.428567,1101534.0,0.0,1101534.0,1101534.0,0.0,0.0,1101534.0,0.0,0.0,0.0,0,,,1,25.0,0.0,0
200,M-1430,item:038005,2694.873104,2694.873104,0.0,0.0,static_requirement,demand,1,53897.46208,40423.09656,816546.550512,816546.550512,0.0,816546.550512,570403.914676,2694.873104,248284.721424,818688.6361,0.0,0.0,0.0,0,,,1,20.0,0.0,0
200,M-1430,item:042342,9292668.0,9292668.0,0.0,0.0,static_requirement,demand,1,46463340.0,34847505.0,418170060.0,418170060.0,0.0,418170060.0,436115372.0,0.0,0.0,436115372.0,0.0,0.0,0.0,0,,,1,5.0,0.0,0
200,M-1430,item:268967,5324.142857,5324.142857,5324.142857,0.0,propagated_demand,demand,1,0.0,0.0,37268.999999,37268.999999,0.0,37268.999999,29828.285718,0.0,0.0,29828.285718,7440.714281,0.0,0.0,0,,,1,0.0,0.0,0
200,M-1430,item:333362,154000.0,154000.0,0.0,0.0,static_requirement,demand,1,1540000.0,1155000.0,18634000.0,18634000.0,0.0,18634000.0,17964250.0,5000.0,670000.0,18634250.0,0.0,0.0,0.0,0,,,1,10.0,110000.0,0
200,M-1430,item:344135,154000.0,154000.0,0.0,0.0,static_requirement,demand,1,1540000.0,1155000.0,11550000.0,11550000.0,0.0,11550000.0,11328800.0,0.0,240000.0,11568800.0,0.0,0.0,0.0,0,,,1,10.0,0.0,0
200,M-1430,item:708073,1221.22,1221.22,0.0,0.0,static_requirement,demand,1,12212.2,9159.15,76936.86,76936.86,0.0,76936.86,75281.78,0.0,5000.0,80281.78,0.0,0.0,0.0,0,,,1,10.0,2000.0,0
200,M-1430,item:730384,32648.0,32648.0,0.0,0.0,static_requirement,demand,1,326480.0,244860.0,3721872.0,3721872.0,0.0,3721872.0,3942595.0,0.0,0.0,3942595.0,0.0,0.0,0.0,0,,,1,10.0,23500.0,0
200,M-1430,item:734545,1232.0,1232.0,0.0,0.0,static_requirement,demand,1,12320.0,9240.0,61600.0,61600.0,0.0,61600.0,59965.0,0.0,6300.0,66265.0,0.0,0.0,0.0,0,,,1,10.0,0.0,0
200,M-1430,item:773474,1486826.572,1486826.572,0.0,0.0,static_requirement,demand,1,29736531.44,22302398.58,59473062.88,59473062.88,0.0,59473062.88,59199178.864,164332.0,273885.0,59473063.864,0.0,0.0,0.0,0,,,1,20.0,0.0,0
200,M-1810,item:001757,330.5652,330.5652,0.0,0.0,static_requirement,demand,1,6611.304,4958.478,57848.91,57848.91,0.0,57848.91,56879.482,0.0,1000.0,57879.482,0.0,0.0,0.0,0,,,1,20.0,0.0,0
200,M-1810,item:001848,247.9239,247.9239,0.0,0.0,static_requirement,demand,1,4958.478,3718.8585,30742.5636,30742.5636,0.0,30742.5636,32271.40738,0.0,0.0,32271.40738,0.0,0.0,0.0,0,,,1,20.0,0.0,0
200,M-1810,item:001893,1570.1847,1570.1847,0.0,0.0,static_requirement,demand,1,23552.7705,17664.577875,186851.9793,186851.9793,0.0,186851.9793,183502.70907,0.0,23920.0,207422.70907,0.0,0.0,0.0,0,,,1,15.0,0.0,0
200,M-1810,item:002612,413.2065,413.2065,0.0,0.0,static_requirement,demand,1,8264.13,6198.0975,35122.5525,153521.636719,0.0,153521.636719,175684.912819,0.0,0.0,175684.912819,0.0,0.0,0.0,0,,,1,20.0,0.0,0
200,M-1810,item:007923,661.1304,661.1304,0.0,0.0,static_requirement,demand,1,9916.956,7437.717,14544.8688,55018.98,0.0,55018.98,54939.46896,28.06272,79.51104,55018.98,0.0,0.0,0.0,0,,,1,15.0,0.0,0
200,M-1810,item:016332,99.16956,99.16956,0.0,0.0,static_requirement,demand,1,694.18692,520.64019,9718.61688,9718.61688,0.0,9718.61688,9940.11656,0.0,0.0,9940.11656,0.0,0.0,0.0,0,,,1,7.0,0.0,0
200,M-1810,item:029313,8.26413,8.26413,0.0,0.0,static_requirement,demand,1,57.84891,43.386683,917.31843,917.31843,0.0,917.31843,997.35507,0.0,0.0,997.35507,0.0,0.0,0.0,0,,,1,7.0,0.0,0
200,M-1810,item:039668,8.26413,8.26413,0.0,0.0,static_requirement,demand,1,57.84891,43.386683,595.01736,595.01736,0.0,595.01736,907.919,0.0,0.0,907.919,0.0,0.0,0.0,0,,,1,7.0,0.0,0
200,M-1810,item:049371,305.77281,305.77281,0.0,0.0,static_requirement,demand,1,12230.9124,9173.1843,94789.5711,94789.5711,0.0,94789.5711,64214.09297,305.77281,31992.55108,96206.64405,0.0,0.0,0.0,0,,,1,40.0,888.0,0
200,M-1810,item:055703,16.52826,16.52826,0.0,0.0,static_requirement,demand,1,495.8478,371.88585,1785.05208,1785.05208,0.0,1785.05208,1841.468665,0.0,0.0,1841.468665,0.0,0.0,0.0,0,,,1,30.0,0.0,0
200,M-1810,item:099439,413.2065,413.2065,0.0,0.0,static_requirement,demand,1,2892.4455,2169.334125,29750.868,29750.868,0.0,29750.868,31583.816,0.0,0.0,31583.816,0.0,0.0,0.0,0,,,1,7.0,0.0,0
200,M-1810,item:268091,7203.285714,7203.285714,7203.285714,0.0,propagated_demand,demand,1,0.0,0.0,50422.999998,50422.999998,0.0,50422.999998,5565.999991,0.0,0.0,5565.999991,44857.000007,0.0,0.0,0,,,1,0.0,0.0,0
200,M-1810,item:338928,203550.0,203550.0,0.0,0.0,static_requirement,demand,1,2035500.0,1526625.0,28293450.0,28293450.0,0.0,28293450.0,26771265.0,25000.0,1525000.0,28296265.0,0.0,0.0,0.0,0,,,1,10.0,0.0,0
200,M-1810,item:338929,203550.0,203550.0,0.0,0.0,static_requirement,demand,1,2035500.0,1526625.0,17912400.0,17912400.0,0.0,17912400.0,17120150.0,5000.0,795000.0,17915150.0,0.0,0.0,0.0,0,,,1,10.0,0.0,0
200,M-1810,item:426331,2239.05,2239.05,0.0,0.0,static_requirement,demand,1,15673.35,11755.0125,134343.0,134343.0,0.0,134343.0,137930.4,0.0,0.0,137930.4,0.0,0.0,0.0,0,,,1,7.0,0.0,0
200,M-1810,item:693055,82641.3,82641.3,0.0,0.0,static_requirement,demand,1,1652826.0,1239619.5,12313553.7,12313553.7,0.0,12313553.7,11784466.2,3933.0,529088.0,12313554.2,0.0,0.0,0.0,0,,,1,20.0,0.0,0
200,SDC-1450,item:021081,0.0,0.0,0.0,0.0,none,demand,1,900000.0,900000.0,0.0,1142100.0,0.0,1142100.0,953236.0,0.0,40000.0,993236.0,148864.0,0.0,0.0,0,,,1,0.0,900000.0,0
200,SDC-1450,item:693055,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,1800000.0,0.0,1800000.0,267729.0,0.0,0.0,267729.0,1532271.0,0.0,0.0,0,,,1,0.0,0.0,0
200,SDC-1450,item:773474,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,9600000.0,0.0,9600000.0,8161855.0,0.0,0.0,8161855.0,1438145.0,0.0,0.0,0,,,1,0.0,0.0,0
200,SDC-VD0500655A,item:002612,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,21600.0,0.0,21600.0,91018.692,0.0,0.0,91018.692,0.0,0.0,0.0,0,,,1,0.0,0.0,0
200,SDC-VD0505677A,item:099439,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,11569.782,0.0,11569.782,76788.474,0.0,0.0,76788.474,0.0,0.0,0.0,0,,,1,0.0,0.0,0
200,SDC-VD0508918A,item:730384,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,914144.0,0.0,914144.0,5659008.0,0.0,0.0,5659008.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
200,SDC-VD0514881A,item:016332,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,2776.74768,0.0,2776.74768,18337.23376,0.0,0.0,18337.23376,0.0,0.0,0.0,0,,,1,0.0,0.0,0
200,SDC-VD0518684A,item:001893,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,22800.0,0.0,22800.0,263791.0296,0.0,0.0,263791.0296,0.0,0.0,0.0,0,,,1,0.0,0.0,0
200,SDC-VD0519670A,item:001848,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,4000.0,0.0,4000.0,39752.71862,0.0,0.0,39752.71862,0.0,0.0,0.0,0,,,1,0.0,0.0,0
200,SDC-VD0519670A,item:029313,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,300.0,0.0,300.0,3756.0,0.0,0.0,3756.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
200,SDC-VD0520115A,item:708073,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,34194.16,0.0,34194.16,224359.12,0.0,0.0,224359.12,0.0,0.0,0.0,0,,,1,0.0,0.0,0
200,SDC-VD0520132A,item:038005,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,75456.446912,0.0,75456.446912,488195.128384,0.0,0.0,488195.128384,0.0,0.0,0.0,0,,,1,0.0,0.0,0
200,SDC-VD0520132A,item:049371,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,8561.63868,0.0,8561.63868,47131.47076,0.0,0.0,47131.47076,0.0,0.0,0.0,0,,,1,0.0,0.0,0
200,SDC-VD0525412A,item:333362,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,4312000.0,0.0,4312000.0,27554000.0,0.0,0.0,27554000.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
200,SDC-VD0901566A,item:338928,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,5699400.0,0.0,5699400.0,1900650.0,0.0,0.0,1900650.0,3798750.0,0.0,0.0,0,,,1,0.0,0.0,0
200,SDC-VD0910216A,item:001893,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,23920.0,0.0,23920.0,219091.399,0.0,0.0,219091.399,0.0,0.0,0.0,0,,,1,0.0,0.0,0
200,SDC-VD0910216A,item:002612,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,22500.0,0.0,22500.0,91918.692,0.0,0.0,91918.692,0.0,0.0,0.0,0,,,1,0.0,0.0,0
200,SDC-VD0914320A,item:055703,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,300.0,0.0,300.0,3291.428571,0.0,0.0,3291.428571,0.0,0.0,0.0,0,,,1,0.0,0.0,0
200,SDC-VD0914360C,item:338929,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,5699400.0,0.0,5699400.0,36020800.0,0.0,0.0,36020800.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
200,SDC-VD0914690A,item:042342,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,250902036.0,0.0,250902036.0,1677728916.0,0.0,0.0,1677728916.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
200,SDC-VD0949099A,item:021081,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,20000.0,0.0,20000.0,12273.972603,0.0,0.0,12273.972603,7726.027397,0.0,0.0,0,,,1,0.0,0.0,0
200,SDC-VD0951020A,item:001757,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,9255.8256,0.0,9255.8256,63090.7792,0.0,0.0,63090.7792,0.0,0.0,0.0,0,,,1,0.0,0.0,0
200,SDC-VD0951020A,item:001848,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,6000.0,0.0,6000.0,41651.2152,0.0,0.0,41651.2152,0.0,0.0,0.0,0,,,1,0.0,0.0,0
200,SDC-VD0951020A,item:007923,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,4627.9128,0.0,4627.9128,40904.92224,0.0,0.0,40904.92224,0.0,0.0,0.0,0,,,1,0.0,0.0,0
200,SDC-VD0956464A,item:007923,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,4627.9128,0.0,4627.9128,39909.86496,0.0,0.0,39909.86496,0.0,0.0,0.0,0,,,1,0.0,0.0,0
200,SDC-VD0960508A,item:021081,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,20000.0,0.0,20000.0,12273.972603,0.0,0.0,12273.972603,7726.027397,0.0,0.0,0,,,1,0.0,0.0,0
200,SDC-VD0964290A,item:055703,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,300.0,0.0,300.0,3456.0,0.0,0.0,3456.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
200,SDC-VD0972460A,item:021081,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,20000.0,0.0,20000.0,12273.972603,0.0,0.0,12273.972603,7726.027397,0.0,0.0,0,,,1,0.0,0.0,0
200,SDC-VD0975221A,item:021081,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,20000.0,0.0,20000.0,12273.972603,0.0,0.0,12273.972603,7726.027397,0.0,0.0,0,,,1,0.0,0.0,0
200,SDC-VD0989480A,item:426331,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,62693.4,0.0,62693.4,419653.8,0.0,0.0,419653.8,0.0,0.0,0.0,0,,,1,0.0,0.0,0
200,SDC-VD0990780A,item:002612,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,23750.0,0.0,23750.0,93168.692,0.0,0.0,93168.692,0.0,0.0,0.0,0,,,1,0.0,0.0,0
200,SDC-VD0993480A,item:344135,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,4312000.0,0.0,4312000.0,27424000.0,0.0,0.0,27424000.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
200,SDC-VD1091642A,item:001893,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,20900.0,0.0,20900.0,266931.399,0.0,0.0,266931.399,0.0,0.0,0.0,0,,,1,0.0,0.0,0
200,SDC-VD1091642A,item:002612,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,22500.0,0.0,22500.0,91918.692,0.0,0.0,91918.692,0.0,0.0,0.0,0,,,1,0.0,0.0,0
200,SDC-VD1095770A,item:734545,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,33264.0,0.0,33264.0,205184.0,0.0,0.0,205184.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
200,SDC-VD1096202A,item:039668,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,450.0,0.0,450.0,3906.0,0.0,0.0,3906.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
201,C-XXXXX,item:268091,7203.285714,7203.285714,7203.285714,0.0,propagated_demand,demand,1,0.0,0.0,100845.999996,100845.999996,0.0,100845.999996,104252.28572,0.0,0.0,104252.28572,0.0,0.0,0.0,0,,,1,0.0,0.0,0
201,C-XXXXX,item:268967,5324.142857,5324.142857,5324.142857,0.0,propagated_demand,demand,1,0.0,0.0,74537.999998,74537.999998,0.0,74537.999998,276722.142856,0.0,0.0,276722.142856,0.0,0.0,0.0,0,,,1,0.0,0.0,0
201,DC-1920,item:268091,7203.285714,7203.285714,7203.285714,0.0,propagated_demand,demand,1,144065.71428,108049.28571,187285.428564,430538.0,0.0,430538.0,430538.0,0.0,0.0,430538.0,0.0,0.0,0.0,0,,,1,20.0,0.0,0
201,DC-1920,item:268967,5324.142857,5324.142857,5324.142857,0.0,propagated_demand,demand,1,133103.571425,99827.678569,165048.428567,1101534.0,0.0,1101534.0,1101534.0,0.0,0.0,1101534.0,0.0,0.0,0.0,0,,,1,25.0,0.0,0
201,M-1430,item:038005,2694.873104,2694.873104,0.0,0.0,static_requirement,demand,1,53897.46208,40423.09656,816546.550512,816546.550512,0.0,816546.550512,573098.78778,2694.873104,245589.84832,818688.6361,0.0,0.0,0.0,0,,,1,20.0,0.0,0
201,M-1430,item:042342,9292668.0,9292668.0,0.0,0.0,static_requirement,demand,1,46463340.0,34847505.0,418170060.0,418170060.0,0.0,418170060.0,436115372.0,0.0,0.0,436115372.0,0.0,0.0,0.0,0,,,1,5.0,0.0,0
201,M-1430,item:268967,5324.142857,5324.142857,5324.142857,0.0,propagated_demand,demand,1,0.0,0.0,37268.999999,37268.999999,0.0,37268.999999,29828.285718,0.0,0.0,29828.285718,7440.714281,0.0,0.0,0,,,1,0.0,0.0,0
201,M-1430,item:333362,154000.0,154000.0,0.0,0.0,static_requirement,demand,1,1540000.0,1155000.0,18634000.0,18634000.0,0.0,18634000.0,17964250.0,0.0,670000.0,18634250.0,0.0,0.0,0.0,0,,,1,10.0,110000.0,0
201,M-1430,item:344135,154000.0,154000.0,0.0,0.0,static_requirement,demand,1,1540000.0,1155000.0,11550000.0,11550000.0,0.0,11550000.0,11448800.0,120000.0,120000.0,11568800.0,0.0,0.0,0.0,0,,,1,10.0,0.0,0
201,M-1430,item:708073,1221.22,1221.22,0.0,0.0,static_requirement,demand,1,12212.2,9159.15,76936.86,76936.86,0.0,76936.86,75281.78,0.0,5000.0,80281.78,0.0,0.0,0.0,0,,,1,10.0,2000.0,0
201,M-1430,item:730384,32648.0,32648.0,0.0,0.0,static_requirement,demand,1,326480.0,244860.0,3721872.0,3721872.0,0.0,3721872.0,3942595.0,0.0,0.0,3942595.0,0.0,0.0,0.0,0,,,1,10.0,23500.0,0
201,M-1430,item:734545,1232.0,1232.0,0.0,0.0,static_requirement,demand,1,12320.0,9240.0,61600.0,61600.0,0.0,61600.0,59965.0,0.0,6300.0,66265.0,0.0,0.0,0.0,0,,,1,10.0,0.0,0
201,M-1430,item:773474,1486826.572,1486826.572,0.0,0.0,static_requirement,demand,1,29736531.44,22302398.58,59473062.88,59473062.88,0.0,59473062.88,59363509.864,164331.0,109554.0,59473063.864,0.0,0.0,0.0,0,,,1,20.0,0.0,0
201,M-1810,item:001757,330.5652,330.5652,0.0,0.0,static_requirement,demand,1,6611.304,4958.478,57848.91,57848.91,0.0,57848.91,56979.482,100.0,900.0,57879.482,0.0,0.0,0.0,0,,,1,20.0,0.0,0
201,M-1810,item:001848,247.9239,247.9239,0.0,0.0,static_requirement,demand,1,4958.478,3718.8585,30742.5636,30742.5636,0.0,30742.5636,32271.40738,0.0,0.0,32271.40738,0.0,0.0,0.0,0,,,1,20.0,0.0,0
201,M-1810,item:001893,1570.1847,1570.1847,0.0,0.0,static_requirement,demand,1,23552.7705,17664.577875,186851.9793,186851.9793,0.0,186851.9793,183502.70907,0.0,23920.0,207422.70907,0.0,0.0,0.0,0,,,1,15.0,0.0,0
201,M-1810,item:002612,413.2065,413.2065,0.0,0.0,static_requirement,demand,1,8264.13,6198.0975,35122.5525,153521.636719,0.0,153521.636719,175684.912819,0.0,0.0,175684.912819,0.0,0.0,0.0,0,,,1,20.0,0.0,0
201,M-1810,item:007923,661.1304,661.1304,0.0,0.0,static_requirement,demand,1,9916.956,7437.717,14544.8688,55018.98,0.0,55018.98,54972.2088,32.73984,46.7712,55018.98,0.0,0.0,0.0,0,,,1,15.0,0.0,0
201,M-1810,item:016332,99.16956,99.16956,0.0,0.0,static_requirement,demand,1,694.18692,520.64019,9718.61688,9718.61688,0.0,9718.61688,9940.11656,0.0,0.0,9940.11656,0.0,0.0,0.0,0,,,1,7.0,0.0,0
201,M-1810,item:029313,8.26413,8.26413,0.0,0.0,static_requirement,demand,1,57.84891,43.386683,917.31843,917.31843,0.0,917.31843,997.35507,0.0,0.0,997.35507,0.0,0.0,0.0,0,,,1,7.0,0.0,0
201,M-1810,item:039668,8.26413,8.26413,0.0,0.0,static_requirement,demand,1,57.84891,43.386683,595.01736,595.01736,0.0,595.01736,907.919,0.0,0.0,907.919,0.0,0.0,0.0,0,,,1,7.0,0.0,0
201,M-1810,item:049371,305.77281,305.77281,0.0,0.0,static_requirement,demand,1,12230.9124,9173.1843,94789.5711,94789.5711,0.0,94789.5711,64519.86578,305.77281,31686.77827,96206.64405,0.0,0.0,0.0,0,,,1,40.0,888.0,0
201,M-1810,item:055703,16.52826,16.52826,0.0,0.0,static_requirement,demand,1,495.8478,371.88585,1785.05208,1785.05208,0.0,1785.05208,1841.468665,0.0,0.0,1841.468665,0.0,0.0,0.0,0,,,1,30.0,0.0,0
201,M-1810,item:099439,413.2065,413.2065,0.0,0.0,static_requirement,demand,1,2892.4455,2169.334125,29750.868,29750.868,0.0,29750.868,31583.816,0.0,0.0,31583.816,0.0,0.0,0.0,0,,,1,7.0,0.0,0
201,M-1810,item:268091,7203.285714,7203.285714,7203.285714,0.0,propagated_demand,demand,1,0.0,0.0,50422.999998,50422.999998,0.0,50422.999998,5565.999991,0.0,0.0,5565.999991,44857.000007,0.0,0.0,0,,,1,0.0,0.0,0
201,M-1810,item:338928,203550.0,203550.0,0.0,0.0,static_requirement,demand,1,2035500.0,1526625.0,28293450.0,28293450.0,0.0,28293450.0,26796265.0,25000.0,1500000.0,28296265.0,0.0,0.0,0.0,0,,,1,10.0,0.0,0
201,M-1810,item:338929,203550.0,203550.0,0.0,0.0,static_requirement,demand,1,2035500.0,1526625.0,17912400.0,17912400.0,0.0,17912400.0,17130150.0,10000.0,785000.0,17915150.0,0.0,0.0,0.0,0,,,1,10.0,0.0,0
201,M-1810,item:426331,2239.05,2239.05,0.0,0.0,static_requirement,demand,1,15673.35,11755.0125,134343.0,134343.0,0.0,134343.0,137930.4,0.0,0.0,137930.4,0.0,0.0,0.0,0,,,1,7.0,0.0,0
201,M-1810,item:693055,82641.3,82641.3,0.0,0.0,static_requirement,demand,1,1652826.0,1239619.5,12313553.7,12313553.7,0.0,12313553.7,11788445.2,3979.0,525109.0,12313554.2,0.0,0.0,0.0,0,,,1,20.0,0.0,0
201,SDC-1450,item:021081,0.0,0.0,0.0,0.0,none,demand,1,900000.0,900000.0,0.0,1142100.0,0.0,1142100.0,973236.0,20000.0,20000.0,993236.0,148864.0,0.0,0.0,0,,,1,0.0,900000.0,0
201,SDC-1450,item:693055,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,1800000.0,0.0,1800000.0,267729.0,0.0,0.0,267729.0,1532271.0,0.0,0.0,0,,,1,0.0,0.0,0
201,SDC-1450,item:773474,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,9600000.0,0.0,9600000.0,8161855.0,0.0,0.0,8161855.0,1438145.0,0.0,0.0,0,,,1,0.0,0.0,0
201,SDC-VD0500655A,item:002612,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,21600.0,0.0,21600.0,91018.692,0.0,0.0,91018.692,0.0,0.0,0.0,0,,,1,0.0,0.0,0
201,SDC-VD0505677A,item:099439,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,11569.782,0.0,11569.782,76788.474,0.0,0.0,76788.474,0.0,0.0,0.0,0,,,1,0.0,0.0,0
201,SDC-VD0508918A,item:730384,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,914144.0,0.0,914144.0,5659008.0,0.0,0.0,5659008.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
201,SDC-VD0514881A,item:016332,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,2776.74768,0.0,2776.74768,18337.23376,0.0,0.0,18337.23376,0.0,0.0,0.0,0,,,1,0.0,0.0,0
201,SDC-VD0518684A,item:001893,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,22800.0,0.0,22800.0,263791.0296,0.0,0.0,263791.0296,0.0,0.0,0.0,0,,,1,0.0,0.0,0
201,SDC-VD0519670A,item:001848,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,4000.0,0.0,4000.0,39752.71862,0.0,0.0,39752.71862,0.0,0.0,0.0,0,,,1,0.0,0.0,0
201,SDC-VD0519670A,item:029313,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,300.0,0.0,300.0,3756.0,0.0,0.0,3756.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
201,SDC-VD0520115A,item:708073,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,34194.16,0.0,34194.16,224359.12,0.0,0.0,224359.12,0.0,0.0,0.0,0,,,1,0.0,0.0,0
201,SDC-VD0520132A,item:038005,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,75456.446912,0.0,75456.446912,488195.128384,0.0,0.0,488195.128384,0.0,0.0,0.0,0,,,1,0.0,0.0,0
201,SDC-VD0520132A,item:049371,0.0,0.0,0.0,0.0,none,demand,1,0.0,0.0,0.0,8561.63868,0.0,8561.63868,47131.47076,0.0,0.0,47131.47076,0.0,0.0,0.0,0,,,1,0.0,0.0,0
