day,node_id,item_id,demand_qty,required_with_backlog_qty,served_qty,backlog_end_qty,available_before_service_qty
0,C-XXXXX,item:268967,20.0,20.0,0.0,20.0,0.0
0,C-XXXXX,item:268091,20.0,20.0,0.0,20.0,0.0
1,C-XXXXX,item:268967,23.75,43.75,0.0,43.75,0.0
1,C-XXXXX,item:268091,23.75,43.75,0.0,43.75,0.0
2,C-XXXXX,item:268967,26.25,70.0,70.0,0.0,154.0
2,C-XXXXX,item:268091,26.25,70.0,0.0,70.0,0.0
3,C-XXXXX,item:268967,30.0,30.0,30.0,0.0,98.0
3,C-XXXXX,item:268091,30.0,100.0,100.0,0.0,168.0
4,C-XXXXX,item:268967,27.5,27.5,27.5,0.0,68.0
4,C-XXXXX,item:268091,27.5,27.5,27.5,0.0,135.0
5,C-XXXXX,item:268967,25.0,25.0,25.0,0.0,54.5
5,C-XXXXX,item:268091,25.0,25.0,25.0,0.0,146.3
6,C-XXXXX,item:268967,22.5,22.5,22.5,0.0,68.3
6,C-XXXXX,item:268091,22.5,22.5,22.5,0.0,121.3
7,C-XXXXX,item:268967,20.0,20.0,20.0,0.0,127.76
7,C-XXXXX,item:268091,20.0,20.0,20.0,0.0,98.8
8,C-XXXXX,item:268967,23.75,23.75,23.75,0.0,107.76
8,C-XXXXX,item:268091,23.75,23.75,23.75,0.0,78.8
9,C-XXXXX,item:268967,26.25,26.25,26.25,0.0,137.3604
9,C-XXXXX,item:268091,26.25,26.25,26.25,0.0,78.16168
10,C-XXXXX,item:268967,30.0,30.0,30.0,0.0,111.1104
10,C-XXXXX,item:268091,30.0,30.0,30.0,0.0,154.844416
11,C-XXXXX,item:268967,27.5,27.5,27.5,0.0,81.1104
11,C-XXXXX,item:268091,27.5,27.5,27.5,0.0,124.844416
12,C-XXXXX,item:268967,25.0,25.0,25.0,0.0,146.093777
12,C-XXXXX,item:268091,25.0,25.0,25.0,0.0,97.344416
13,C-XXXXX,item:268967,22.5,22.5,22.5,0.0,121.093777
13,C-XXXXX,item:268091,22.5,22.5,22.5,0.0,97.969309
14,C-XXXXX,item:268967,20.0,20.0,20.0,0.0,127.718755
14,C-XXXXX,item:268091,20.0,20.0,20.0,0.0,127.718755
15,C-XXXXX,item:268967,23.75,23.75,23.75,0.0,107.718755
15,C-XXXXX,item:268091,23.75,23.75,23.75,0.0,107.718755
16,C-XXXXX,item:268967,26.25,26.25,26.25,0.0,83.968755
16,C-XXXXX,item:268091,26.25,26.25,26.25,0.0,83.968755
17,C-XXXXX,item:268967,30.0,30.0,30.0,0.0,57.718755
17,C-XXXXX,item:268091,30.0,30.0,30.0,0.0,57.718755
18,C-XXXXX,item:268967,27.5,27.5,27.5,0.0,81.10875
18,C-XXXXX,item:268091,27.5,27.5,27.5,0.0,104.22175
19,C-XXXXX,item:268967,25.0,25.0,25.0,0.0,53.60875
19,C-XXXXX,item:268091,25.0,25.0,25.0,0.0,76.72175
20,C-XXXXX,item:268967,22.5,22.5,22.5,0.0,95.46887
20,C-XXXXX,item:268091,22.5,22.5,22.5,0.0,124.593851
21,C-XXXXX,item:268967,20.0,20.0,20.0,0.0,72.96887
21,C-XXXXX,item:268091,20.0,20.0,20.0,0.0,102.093851
22,C-XXXXX,item:268967,23.75,23.75,23.75,0.0,114.375096
22,C-XXXXX,item:268091,23.75,23.75,23.75,0.0,107.65885
23,C-XXXXX,item:268967,26.25,26.25,26.25,0.0,90.625096
23,C-XXXXX,item:268091,26.25,26.25,26.25,0.0,83.90885
24,C-XXXXX,item:268967,30.0,30.0,30.0,0.0,64.375096
24,C-XXXXX,item:268091,30.0,30.0,30.0,0.0,57.65885
25,C-XXXXX,item:268967,27.5,27.5,27.5,0.0,99.219446
25,C-XXXXX,item:268091,27.5,27.5,27.5,0.0,78.596846
26,C-XXXXX,item:268967,25.0,25.0,25.0,0.0,97.34435
26,C-XXXXX,item:268091,25.0,25.0,25.0,0.0,76.72175
27,C-XXXXX,item:268967,22.5,22.5,22.5,0.0,97.969254
27,C-XXXXX,item:268091,22.5,22.5,22.5,0.0,95.46887
28,C-XXXXX,item:268967,20.0,20.0,20.0,0.0,98.593774
28,C-XXXXX,item:268091,20.0,20.0,20.0,0.0,72.96887
29,C-XXXXX,item:268967,23.75,23.75,23.75,0.0,78.593774
29,C-XXXXX,item:268091,23.75,23.75,23.75,0.0,52.96887
