day,node_id,item_id,demand_qty,required_with_backlog_qty,served_qty,backlog_end_qty,available_before_service_qty
0,C-XXXXX,item:268967,20.0,20.0,0.0,20.0,0.0
0,C-XXXXX,item:268091,20.0,20.0,0.0,20.0,0.0
1,C-XXXXX,item:268967,23.75,43.75,0.0,43.75,0.0
1,C-XXXXX,item:268091,23.75,43.75,0.0,43.75,0.0
2,C-XXXXX,item:268967,26.25,70.0,70.0,0.0,210.0
2,C-XXXXX,item:268091,26.25,70.0,70.0,0.0,160.0
3,C-XXXXX,item:268967,30.0,30.0,30.0,0.0,140.0
3,C-XXXXX,item:268091,30.0,30.0,30.0,0.0,133.75
4,C-XXXXX,item:268967,27.5,27.5,27.5,0.0,153.75
4,C-XXXXX,item:268091,27.5,27.5,27.5,0.0,103.75
5,C-XXXXX,item:268967,25.0,25.0,25.0,0.0,182.5
5,C-XXXXX,item:268091,25.0,25.0,25.0,0.0,182.5
6,C-XXXXX,item:268967,22.5,22.5,22.5,0.0,165.0
6,C-XXXXX,item:268091,22.5,22.5,22.5,0.0,175.0
7,C-XXXXX,item:268967,20.0,20.0,20.0,0.0,152.5
7,C-XXXXX,item:268091,20.0,20.0,20.0,0.0,152.5
8,C-XXXXX,item:268967,23.75,23.75,23.75,0.0,132.5
8,C-XXXXX,item:268091,23.75,23.75,23.75,0.0,137.5
9,C-XXXXX,item:268967,26.25,26.25,26.25,0.0,111.25
9,C-XXXXX,item:268091,26.25,26.25,26.25,0.0,113.75
10,C-XXXXX,item:268967,30.0,30.0,30.0,0.0,135.0
10,C-XXXXX,item:268091,30.0,30.0,30.0,0.0,87.5
11,C-XXXXX,item:268967,27.5,27.5,27.5,0.0,153.75
11,C-XXXXX,item:268091,27.5,27.5,27.5,0.0,151.25
12,C-XXXXX,item:268967,25.0,25.0,25.0,0.0,182.5
12,C-XXXXX,item:268091,25.0,25.0,25.0,0.0,182.5
13,C-XXXXX,item:268967,22.5,22.5,22.5,0.0,167.5
13,C-XXXXX,item:268091,22.5,22.5,22.5,0.0,157.5
