day,node_id,item_id,demand_qty,required_with_backlog_qty,served_qty,backlog_end_qty,available_before_service_qty
0,C-XXXXX,item:268967,2562.857143,2562.857143,0.0,2562.857143,0.0
0,C-XXXXX,item:268091,1900.0,1900.0,1900.0,0.0,36364.903282
1,C-XXXXX,item:268967,2562.857143,5125.714286,0.0,5125.714286,0.0
1,C-XXXXX,item:268091,1900.0,1900.0,1900.0,0.0,34464.903282
2,C-XXXXX,item:268967,2562.857143,7688.571429,3029.207671,4659.363758,3029.207671
2,C-XXXXX,item:268091,1900.0,1900.0,1900.0,0.0,32564.903282
3,C-XXXXX,item:268967,2562.857143,7222.220901,3421.879376,3800.341525,3421.879376
3,C-XXXXX,item:268091,1900.0,1900.0,1900.0,0.0,30664.903282
4,C-XXXXX,item:268967,2562.857143,6363.198668,6059.809841,303.388827,6059.809841
4,C-XXXXX,item:268091,1900.0,1900.0,1900.0,0.0,28764.903282
5,C-XXXXX,item:268967,2562.857143,2866.24597,2866.24597,0.0,5331.879622
5,C-XXXXX,item:268091,1900.0,1900.0,1900.0,0.0,26864.903282
6,C-XXXXX,item:268967,2562.857143,2562.857143,2465.633652,97.223491,2465.633652
6,C-XXXXX,item:268091,1900.0,1900.0,1900.0,0.0,24964.903282
7,C-XXXXX,item:268967,6256.714286,6353.937777,0.0,6353.937777,0.0
7,C-XXXXX,item:268091,5102.714286,5102.714286,5102.714286,0.0,23064.903282
8,C-XXXXX,item:268967,6256.714286,12610.652063,5127.363609,7483.288455,5127.363609
8,C-XXXXX,item:268091,5102.714286,5102.714286,5102.714286,0.0,17962.188996
9,C-XXXXX,item:268967,6256.714286,13740.002741,5132.641441,8607.3613,5132.641441
9,C-XXXXX,item:268091,5102.714286,5102.714286,5102.714286,0.0,12859.47471
10,C-XXXXX,item:268967,6256.714286,14864.075586,0.0,14864.075586,0.0
10,C-XXXXX,item:268091,5102.714286,5102.714286,5102.714286,0.0,9017.956081
11,C-XXXXX,item:268967,6256.714286,21120.789872,7762.868138,13357.921733,7762.868138
11,C-XXXXX,item:268091,5102.714286,5102.714286,5102.714286,0.0,30616.285716
12,C-XXXXX,item:268967,6256.714286,19614.636019,0.0,19614.636019,0.0
12,C-XXXXX,item:268091,5102.714286,5102.714286,5102.714286,0.0,30616.285716
