event_id,trigger_day,start_day,end_day,supplier_id,item_id,risk_family,risk_type,multiplier,trigger_metric,trigger_value,threshold,consecutive_days,effect,notes
state_lead_observed_lead_ratio_above_135pct_SDC_VD0914690A_item_042342_d30,30,31,44,SDC-VD0914690A,item:042342,lead,lead_time_extra_days,5.0,observed_lead_ratio_above_135pct,3.142857,1.35,13,Delai fournisseur +5 jours pendant 14 jours,Risque delai actif: declenche quand le delai observe depasse 135% du delai prevu pendant 2 jours observes.
state_lead_observed_lead_ratio_above_110pct_SDC_VD0525412A_item_333362_d30,30,31,37,SDC-VD0525412A,item:333362,lead,lead_time,1.1,observed_lead_ratio_above_110pct,1.75,1.1,31,Delai fournisseur x1.10 pendant 7 jours,Alerte delai: declenche quand le delai observe depasse 110% du delai prevu pendant 3 jours observes.
state_lead_observed_lead_ratio_above_125pct_SDC_VD0525412A_item_333362_d30,30,31,44,SDC-VD0525412A,item:333362,lead,lead_time_extra_days,3.0,observed_lead_ratio_above_125pct,1.75,1.25,31,Delai fournisseur +3 jours pendant 14 jours,Tension delai: declenche quand le delai observe depasse 125% du delai prevu pendant 2 jours observes.
state_lead_observed_lead_ratio_above_135pct_SDC_VD0525412A_item_333362_d30,30,31,44,SDC-VD0525412A,item:333362,lead,lead_time_extra_days,5.0,observed_lead_ratio_above_135pct,1.75,1.35,31,Delai fournisseur +5 jours pendant 14 jours,Risque delai actif: declenche quand le delai observe depasse 135% du delai prevu pendant 2 jours observes.
state_lead_observed_lead_ratio_above_110pct_SDC_VD0993480A_item_344135_d30,30,31,37,SDC-VD0993480A,item:344135,lead,lead_time,1.1,observed_lead_ratio_above_110pct,2.285714,1.1,31,Delai fournisseur x1.10 pendant 7 jours,Alerte delai: declenche quand le delai observe depasse 110% du delai prevu pendant 3 jours observes.
state_lead_observed_lead_ratio_above_125pct_SDC_VD0993480A_item_344135_d30,30,31,44,SDC-VD0993480A,item:344135,lead,lead_time_extra_days,3.0,observed_lead_ratio_above_125pct,2.285714,1.25,31,Delai fournisseur +3 jours pendant 14 jours,Tension delai: declenche quand le delai observe depasse 125% du delai prevu pendant 2 jours observes.
state_lead_observed_lead_ratio_above_135pct_SDC_VD0993480A_item_344135_d30,30,31,44,SDC-VD0993480A,item:344135,lead,lead_time_extra_days,5.0,observed_lead_ratio_above_135pct,2.285714,1.35,31,Delai fournisseur +5 jours pendant 14 jours,Risque delai actif: declenche quand le delai observe depasse 135% du delai prevu pendant 2 jours observes.
state_cost_upstream_recourse_cost_ratio_above_250pct_SDC_VD0508918A_item_730384_d30,30,31,44,SDC-VD0508918A,item:730384,cost,external_cost,1.1,upstream_recourse_cost_ratio_above_250pct,6.0,2.5,28,Cout de recours amont x1.10 pendant 14 jours,"Cout de recours amont: declenche quand le cout unitaire amont observe depasse 250% du prix fournisseur de reference pendant 3 jours. C'est un cout de secours, pas un risque physique fournisseur."
state_upstream_upstream_rejection_avg_7d_above_10pct_with_stock_cover_below_7d_SDC_VD0514881A_item_016332_d30,30,31,37,SDC-VD0514881A,item:016332,upstream,external_availability,0.97,upstream_rejection_avg_7d_above_10pct_with_stock_cover_below_7d,0.364272,0.1,3,Appro amont fournisseur disponibilite x0.97 pendant 7 jours,Alerte appro amont persistante: declenche quand le rejet amont moyen 7 jours depasse 10% et que le stock fournisseur couvre moins de 7 jours.
state_upstream_upstream_rejection_avg_7d_above_10pct_with_stock_cover_below_7d_SDC_VD0520132A_item_049371_d30,30,31,37,SDC-VD0520132A,item:049371,upstream,external_availability,0.97,upstream_rejection_avg_7d_above_10pct_with_stock_cover_below_7d,0.225124,0.1,25,Appro amont fournisseur disponibilite x0.97 pendant 7 jours,Alerte appro amont persistante: declenche quand le rejet amont moyen 7 jours depasse 10% et que le stock fournisseur couvre moins de 7 jours.
state_upstream_upstream_rejection_avg_7d_above_10pct_with_stock_cover_below_7d_SDC_VD0525412A_item_333362_d30,30,31,37,SDC-VD0525412A,item:333362,upstream,external_availability,0.97,upstream_rejection_avg_7d_above_10pct_with_stock_cover_below_7d,0.822552,0.1,25,Appro amont fournisseur disponibilite x0.97 pendant 7 jours,Alerte appro amont persistante: declenche quand le rejet amont moyen 7 jours depasse 10% et que le stock fournisseur couvre moins de 7 jours.
state_upstream_upstream_rejection_avg_14d_above_50pct_with_stock_cover_below_3d_SDC_VD0525412A_item_333362_d30,30,31,44,SDC-VD0525412A,item:333362,upstream,external_capacity,0.9,upstream_rejection_avg_14d_above_50pct_with_stock_cover_below_3d,0.843565,0.5,20,Appro amont fournisseur capacite x0.90 pendant 14 jours,Risque appro amont severise: declenche quand le rejet amont moyen 14 jours depasse 50% et que le stock fournisseur couvre moins de 3 jours.
state_reliability_delivery_loss_rate_above_3pct_SDC_VD0525412A_item_333362_d30,30,31,44,SDC-VD0525412A,item:333362,reliability,reliability,0.95,delivery_loss_rate_above_3pct,0.25,0.03,31,Fiabilite de livraison x0.95 pendant 14 jours,Alerte fiabilite: declenche quand plus de 3% de la quantite appelee n'est pas livree pendant 2 jours observes.
state_quality_delivery_loss_rate_above_8pct_SDC_VD0525412A_item_333362_d30,30,31,44,SDC-VD0525412A,item:333362,quality,quality_yield,0.9,delivery_loss_rate_above_8pct,0.25,0.08,31,Rendement qualite reception x0.90 pendant 14 jours,Risque qualite: declenche quand plus de 8% de la quantite appelee est perdue a la livraison sur une journee observee.
state_cost_upstream_recourse_cost_ratio_above_250pct_SDC_VD0914690A_item_042342_d30,30,31,44,SDC-VD0914690A,item:042342,cost,external_cost,1.1,upstream_recourse_cost_ratio_above_250pct,6.0,2.5,3,Cout de recours amont x1.10 pendant 14 jours,"Cout de recours amont: declenche quand le cout unitaire amont observe depasse 250% du prix fournisseur de reference pendant 3 jours. C'est un cout de secours, pas un risque physique fournisseur."
state_quality_delivery_loss_rate_above_8pct_SDC_VD0914690A_item_042342_d30,30,31,44,SDC-VD0914690A,item:042342,quality,quality_yield,0.9,delivery_loss_rate_above_8pct,0.25,0.08,1,Rendement qualite reception x0.90 pendant 14 jours,Risque qualite: declenche quand plus de 8% de la quantite appelee est perdue a la livraison sur une journee observee.
state_upstream_upstream_rejection_avg_7d_above_10pct_with_stock_cover_below_7d_SDC_VD0949099A_item_021081_d30,30,31,37,SDC-VD0949099A,item:021081,upstream,external_availability,0.97,upstream_rejection_avg_7d_above_10pct_with_stock_cover_below_7d,0.999753,0.1,28,Appro amont fournisseur disponibilite x0.97 pendant 7 jours,Alerte appro amont persistante: declenche quand le rejet amont moyen 7 jours depasse 10% et que le stock fournisseur couvre moins de 7 jours.
state_upstream_upstream_rejection_avg_7d_above_10pct_with_stock_cover_below_7d_SDC_VD0960508A_item_021081_d30,30,31,37,SDC-VD0960508A,item:021081,upstream,external_availability,0.97,upstream_rejection_avg_7d_above_10pct_with_stock_cover_below_7d,0.999753,0.1,28,Appro amont fournisseur disponibilite x0.97 pendant 7 jours,Alerte appro amont persistante: declenche quand le rejet amont moyen 7 jours depasse 10% et que le stock fournisseur couvre moins de 7 jours.
state_upstream_upstream_rejection_avg_7d_above_10pct_with_stock_cover_below_7d_SDC_VD0972460A_item_021081_d30,30,31,37,SDC-VD0972460A,item:021081,upstream,external_availability,0.97,upstream_rejection_avg_7d_above_10pct_with_stock_cover_below_7d,0.999753,0.1,28,Appro amont fournisseur disponibilite x0.97 pendant 7 jours,Alerte appro amont persistante: declenche quand le rejet amont moyen 7 jours depasse 10% et que le stock fournisseur couvre moins de 7 jours.
state_upstream_upstream_rejection_avg_7d_above_10pct_with_stock_cover_below_7d_SDC_VD0975221A_item_021081_d30,30,31,37,SDC-VD0975221A,item:021081,upstream,external_availability,0.97,upstream_rejection_avg_7d_above_10pct_with_stock_cover_below_7d,0.999753,0.1,28,Appro amont fournisseur disponibilite x0.97 pendant 7 jours,Alerte appro amont persistante: declenche quand le rejet amont moyen 7 jours depasse 10% et que le stock fournisseur couvre moins de 7 jours.
state_upstream_upstream_rejection_avg_7d_above_10pct_with_stock_cover_below_7d_SDC_VD0989480A_item_426331_d30,30,31,37,SDC-VD0989480A,item:426331,upstream,external_availability,0.97,upstream_rejection_avg_7d_above_10pct_with_stock_cover_below_7d,0.393052,0.1,3,Appro amont fournisseur disponibilite x0.97 pendant 7 jours,Alerte appro amont persistante: declenche quand le rejet amont moyen 7 jours depasse 10% et que le stock fournisseur couvre moins de 7 jours.
state_cost_upstream_recourse_cost_ratio_above_250pct_SDC_VD0993480A_item_344135_d30,30,31,44,SDC-VD0993480A,item:344135,cost,external_cost,1.1,upstream_recourse_cost_ratio_above_250pct,6.0,2.5,28,Cout de recours amont x1.10 pendant 14 jours,"Cout de recours amont: declenche quand le cout unitaire amont observe depasse 250% du prix fournisseur de reference pendant 3 jours. C'est un cout de secours, pas un risque physique fournisseur."
state_reliability_delivery_loss_rate_above_3pct_SDC_VD0993480A_item_344135_d30,30,31,44,SDC-VD0993480A,item:344135,reliability,reliability,0.95,delivery_loss_rate_above_3pct,0.25,0.03,31,Fiabilite de livraison x0.95 pendant 14 jours,Alerte fiabilite: declenche quand plus de 3% de la quantite appelee n'est pas livree pendant 2 jours observes.
state_quality_delivery_loss_rate_above_8pct_SDC_VD0993480A_item_344135_d30,30,31,44,SDC-VD0993480A,item:344135,quality,quality_yield,0.9,delivery_loss_rate_above_8pct,0.25,0.08,31,Rendement qualite reception x0.90 pendant 14 jours,Risque qualite: declenche quand plus de 8% de la quantite appelee est perdue a la livraison sur une journee observee.
state_lead_observed_lead_ratio_above_110pct_SDC_VD0508918A_item_730384_d31,31,32,38,SDC-VD0508918A,item:730384,lead,lead_time,1.1,observed_lead_ratio_above_110pct,1.142857,1.1,4,Delai fournisseur x1.10 pendant 7 jours,Alerte delai: declenche quand le delai observe depasse 110% du delai prevu pendant 3 jours observes.
state_quality_delivery_loss_rate_above_8pct_SDC_VD0508918A_item_730384_d31,31,32,45,SDC-VD0508918A,item:730384,quality,quality_yield,0.9,delivery_loss_rate_above_8pct,0.25,0.08,1,Rendement qualite reception x0.90 pendant 14 jours,Risque qualite: declenche quand plus de 8% de la quantite appelee est perdue a la livraison sur une journee observee.
state_reliability_delivery_loss_rate_above_3pct_SDC_VD0914690A_item_042342_d31,31,32,45,SDC-VD0914690A,item:042342,reliability,reliability,0.95,delivery_loss_rate_above_3pct,0.25,0.03,2,Fiabilite de livraison x0.95 pendant 14 jours,Alerte fiabilite: declenche quand plus de 3% de la quantite appelee n'est pas livree pendant 2 jours observes.
state_upstream_upstream_rejection_avg_14d_above_50pct_with_stock_cover_below_3d_SDC_VD0989480A_item_426331_d31,31,32,45,SDC-VD0989480A,item:426331,upstream,external_capacity,0.9,upstream_rejection_avg_14d_above_50pct_with_stock_cover_below_3d,0.514522,0.5,1,Appro amont fournisseur capacite x0.90 pendant 14 jours,Risque appro amont severise: declenche quand le rejet amont moyen 14 jours depasse 50% et que le stock fournisseur couvre moins de 3 jours.
state_stock_stock_cover_below_5d_SDC_VD0989480A_item_426331_d32,32,33,39,SDC-VD0989480A,item:426331,stock,availability,0.95,stock_cover_below_5d,3.366405,5.0,5,Disponibilite fournisseur x0.95 pendant 7 jours,Alerte legere: declenche quand le stock fournisseur couvre moins de 5 jours de besoin pendant 5 jours consecutifs.
state_lead_observed_lead_ratio_above_110pct_SDC_VD0520115A_item_708073_d32,32,33,39,SDC-VD0520115A,item:708073,lead,lead_time,1.1,observed_lead_ratio_above_110pct,2.607143,1.1,11,Delai fournisseur x1.10 pendant 7 jours,Alerte delai: declenche quand le delai observe depasse 110% du delai prevu pendant 3 jours observes.
state_lead_observed_lead_ratio_above_125pct_SDC_VD0520115A_item_708073_d32,32,33,46,SDC-VD0520115A,item:708073,lead,lead_time_extra_days,3.0,observed_lead_ratio_above_125pct,2.607143,1.25,11,Delai fournisseur +3 jours pendant 14 jours,Tension delai: declenche quand le delai observe depasse 125% du delai prevu pendant 2 jours observes.
state_lead_observed_lead_ratio_above_135pct_SDC_VD0520115A_item_708073_d32,32,33,46,SDC-VD0520115A,item:708073,lead,lead_time_extra_days,5.0,observed_lead_ratio_above_135pct,2.607143,1.35,11,Delai fournisseur +5 jours pendant 14 jours,Risque delai actif: declenche quand le delai observe depasse 135% du delai prevu pendant 2 jours observes.
state_quality_delivery_loss_rate_above_8pct_SDC_VD0520115A_item_708073_d32,32,33,46,SDC-VD0520115A,item:708073,quality,quality_yield,0.9,delivery_loss_rate_above_8pct,0.25,0.08,1,Rendement qualite reception x0.90 pendant 14 jours,Risque qualite: declenche quand plus de 8% de la quantite appelee est perdue a la livraison sur une journee observee.
state_stock_stock_cover_below_3d_SDC_VD0993480A_item_344135_d33,33,34,47,SDC-VD0993480A,item:344135,stock,availability,0.85,stock_cover_below_3d,2.0,3.0,2,Disponibilite fournisseur x0.85 pendant 14 jours,Tension stock: declenche quand le stock fournisseur couvre moins de 3 jours de besoin pendant 2 jours consecutifs.
state_lead_observed_lead_ratio_above_110pct_SDC_VD0520132A_item_038005_d33,33,34,40,SDC-VD0520132A,item:038005,lead,lead_time,1.1,observed_lead_ratio_above_110pct,1.292208,1.1,15,Delai fournisseur x1.10 pendant 7 jours,Alerte delai: declenche quand le delai observe depasse 110% du delai prevu pendant 3 jours observes.
state_lead_observed_lead_ratio_above_125pct_SDC_VD0520132A_item_038005_d33,33,34,47,SDC-VD0520132A,item:038005,lead,lead_time_extra_days,3.0,observed_lead_ratio_above_125pct,1.292208,1.25,15,Delai fournisseur +3 jours pendant 14 jours,Tension delai: declenche quand le delai observe depasse 125% du delai prevu pendant 2 jours observes.
state_reliability_delivery_loss_rate_above_3pct_SDC_VD0520115A_item_708073_d33,33,34,47,SDC-VD0520115A,item:708073,reliability,reliability,0.95,delivery_loss_rate_above_3pct,0.25,0.03,2,Fiabilite de livraison x0.95 pendant 14 jours,Alerte fiabilite: declenche quand plus de 3% de la quantite appelee n'est pas livree pendant 2 jours observes.
state_quality_delivery_loss_rate_above_8pct_SDC_VD0520132A_item_038005_d33,33,34,47,SDC-VD0520132A,item:038005,quality,quality_yield,0.9,delivery_loss_rate_above_8pct,0.25,0.08,1,Rendement qualite reception x0.90 pendant 14 jours,Risque qualite: declenche quand plus de 8% de la quantite appelee est perdue a la livraison sur une journee observee.
state_upstream_upstream_rejection_avg_7d_above_10pct_with_stock_cover_below_7d_SDC_VD0914690A_item_042342_d33,33,34,40,SDC-VD0914690A,item:042342,upstream,external_availability,0.97,upstream_rejection_avg_7d_above_10pct_with_stock_cover_below_7d,0.403985,0.1,2,Appro amont fournisseur disponibilite x0.97 pendant 7 jours,Alerte appro amont persistante: declenche quand le rejet amont moyen 7 jours depasse 10% et que le stock fournisseur couvre moins de 7 jours.
state_stock_stock_cover_below_3d_SDC_VD0505677A_item_099439_d34,34,35,48,SDC-VD0505677A,item:099439,stock,availability,0.85,stock_cover_below_3d,2.013544,3.0,2,Disponibilite fournisseur x0.85 pendant 14 jours,Tension stock: declenche quand le stock fournisseur couvre moins de 3 jours de besoin pendant 2 jours consecutifs.
state_upstream_upstream_rejection_avg_7d_above_10pct_with_stock_cover_below_7d_SDC_VD0505677A_item_099439_d34,34,35,41,SDC-VD0505677A,item:099439,upstream,external_availability,0.97,upstream_rejection_avg_7d_above_10pct_with_stock_cover_below_7d,0.332334,0.1,2,Appro amont fournisseur disponibilite x0.97 pendant 7 jours,Alerte appro amont persistante: declenche quand le rejet amont moyen 7 jours depasse 10% et que le stock fournisseur couvre moins de 7 jours.
state_lead_observed_lead_ratio_above_110pct_SDC_VD1095770A_item_734545_d35,35,36,42,SDC-VD1095770A,item:734545,lead,lead_time,1.1,observed_lead_ratio_above_110pct,3.142857,1.1,8,Delai fournisseur x1.10 pendant 7 jours,Alerte delai: declenche quand le delai observe depasse 110% du delai prevu pendant 3 jours observes.
state_lead_observed_lead_ratio_above_125pct_SDC_VD1095770A_item_734545_d35,35,36,49,SDC-VD1095770A,item:734545,lead,lead_time_extra_days,3.0,observed_lead_ratio_above_125pct,3.142857,1.25,8,Delai fournisseur +3 jours pendant 14 jours,Tension delai: declenche quand le delai observe depasse 125% du delai prevu pendant 2 jours observes.
state_lead_observed_lead_ratio_above_135pct_SDC_VD1095770A_item_734545_d35,35,36,49,SDC-VD1095770A,item:734545,lead,lead_time_extra_days,5.0,observed_lead_ratio_above_135pct,3.142857,1.35,8,Delai fournisseur +5 jours pendant 14 jours,Risque delai actif: declenche quand le delai observe depasse 135% du delai prevu pendant 2 jours observes.
state_upstream_upstream_rejection_avg_14d_above_50pct_with_stock_cover_below_3d_SDC_VD0505677A_item_099439_d35,35,36,49,SDC-VD0505677A,item:099439,upstream,external_capacity,0.9,upstream_rejection_avg_14d_above_50pct_with_stock_cover_below_3d,0.505516,0.5,1,Appro amont fournisseur capacite x0.90 pendant 14 jours,Risque appro amont severise: declenche quand le rejet amont moyen 14 jours depasse 50% et que le stock fournisseur couvre moins de 3 jours.
state_upstream_upstream_rejection_avg_7d_above_10pct_with_stock_cover_below_7d_SDC_VD0520115A_item_708073_d35,35,36,42,SDC-VD0520115A,item:708073,upstream,external_availability,0.97,upstream_rejection_avg_7d_above_10pct_with_stock_cover_below_7d,0.403069,0.1,2,Appro amont fournisseur disponibilite x0.97 pendant 7 jours,Alerte appro amont persistante: declenche quand le rejet amont moyen 7 jours depasse 10% et que le stock fournisseur couvre moins de 7 jours.
state_quality_delivery_loss_rate_above_8pct_SDC_VD1095770A_item_734545_d35,35,36,49,SDC-VD1095770A,item:734545,quality,quality_yield,0.9,delivery_loss_rate_above_8pct,0.25,0.08,1,Rendement qualite reception x0.90 pendant 14 jours,Risque qualite: declenche quand plus de 8% de la quantite appelee est perdue a la livraison sur une journee observee.
state_reliability_delivery_loss_rate_above_3pct_SDC_VD1095770A_item_734545_d36,36,37,50,SDC-VD1095770A,item:734545,reliability,reliability,0.95,delivery_loss_rate_above_3pct,0.25,0.03,2,Fiabilite de livraison x0.95 pendant 14 jours,Alerte fiabilite: declenche quand plus de 3% de la quantite appelee n'est pas livree pendant 2 jours observes.
state_stock_stock_cover_below_5d_SDC_VD0505677A_item_099439_d37,37,38,44,SDC-VD0505677A,item:099439,stock,availability,0.95,stock_cover_below_5d,2.013544,5.0,5,Disponibilite fournisseur x0.95 pendant 7 jours,Alerte legere: declenche quand le stock fournisseur couvre moins de 5 jours de besoin pendant 5 jours consecutifs.
state_stock_stock_cover_below_3d_SDC_VD0519670A_item_029313_d38,38,39,52,SDC-VD0519670A,item:029313,stock,availability,0.85,stock_cover_below_3d,2.698538,3.0,2,Disponibilite fournisseur x0.85 pendant 14 jours,Tension stock: declenche quand le stock fournisseur couvre moins de 3 jours de besoin pendant 2 jours consecutifs.
state_upstream_upstream_rejection_avg_7d_above_10pct_with_stock_cover_below_7d_SDC_VD0519670A_item_029313_d38,38,39,45,SDC-VD0519670A,item:029313,upstream,external_availability,0.97,upstream_rejection_avg_7d_above_10pct_with_stock_cover_below_7d,0.27424,0.1,2,Appro amont fournisseur disponibilite x0.97 pendant 7 jours,Alerte appro amont persistante: declenche quand le rejet amont moyen 7 jours depasse 10% et que le stock fournisseur couvre moins de 7 jours.
state_upstream_upstream_rejection_avg_7d_above_10pct_with_stock_cover_below_7d_SDC_VD0993480A_item_344135_d38,38,39,45,SDC-VD0993480A,item:344135,upstream,external_availability,0.97,upstream_rejection_avg_7d_above_10pct_with_stock_cover_below_7d,0.13919,0.1,2,Appro amont fournisseur disponibilite x0.97 pendant 7 jours,Alerte appro amont persistante: declenche quand le rejet amont moyen 7 jours depasse 10% et que le stock fournisseur couvre moins de 7 jours.
state_stock_stock_cover_below_3d_SDC_VD0514881A_item_016332_d40,40,41,54,SDC-VD0514881A,item:016332,stock,availability,0.85,stock_cover_below_3d,2.44732,3.0,2,Disponibilite fournisseur x0.85 pendant 14 jours,Tension stock: declenche quand le stock fournisseur couvre moins de 3 jours de besoin pendant 2 jours consecutifs.
state_stock_stock_cover_below_3d_SDC_VD0520115A_item_708073_d40,40,41,54,SDC-VD0520115A,item:708073,stock,availability,0.85,stock_cover_below_3d,2.398512,3.0,2,Disponibilite fournisseur x0.85 pendant 14 jours,Tension stock: declenche quand le stock fournisseur couvre moins de 3 jours de besoin pendant 2 jours consecutifs.
state_upstream_upstream_rejection_avg_14d_above_50pct_with_stock_cover_below_3d_SDC_VD0520115A_item_708073_d40,40,41,54,SDC-VD0520115A,item:708073,upstream,external_capacity,0.9,upstream_rejection_avg_14d_above_50pct_with_stock_cover_below_3d,0.54256,0.5,1,Appro amont fournisseur capacite x0.90 pendant 14 jours,Risque appro amont severise: declenche quand le rejet amont moyen 14 jours depasse 50% et que le stock fournisseur couvre moins de 3 jours.
state_upstream_upstream_rejection_avg_7d_above_10pct_with_stock_cover_below_7d_SDC_VD1095770A_item_734545_d40,40,41,47,SDC-VD1095770A,item:734545,upstream,external_availability,0.97,upstream_rejection_avg_7d_above_10pct_with_stock_cover_below_7d,0.594599,0.1,2,Appro amont fournisseur disponibilite x0.97 pendant 7 jours,Alerte appro amont persistante: declenche quand le rejet amont moyen 7 jours depasse 10% et que le stock fournisseur couvre moins de 7 jours.
state_stock_stock_cover_below_5d_SDC_VD0520115A_item_708073_d43,43,44,50,SDC-VD0520115A,item:708073,stock,availability,0.95,stock_cover_below_5d,3.731845,5.0,5,Disponibilite fournisseur x0.95 pendant 7 jours,Alerte legere: declenche quand le stock fournisseur couvre moins de 5 jours de besoin pendant 5 jours consecutifs.
state_upstream_upstream_rejection_avg_14d_above_50pct_with_stock_cover_below_3d_SDC_VD0949099A_item_021081_d43,43,44,57,SDC-VD0949099A,item:021081,upstream,external_capacity,0.9,upstream_rejection_avg_14d_above_50pct_with_stock_cover_below_3d,0.999766,0.5,1,Appro amont fournisseur capacite x0.90 pendant 14 jours,Risque appro amont severise: declenche quand le rejet amont moyen 14 jours depasse 50% et que le stock fournisseur couvre moins de 3 jours.
state_upstream_upstream_rejection_avg_14d_above_50pct_with_stock_cover_below_3d_SDC_VD0960508A_item_021081_d43,43,44,57,SDC-VD0960508A,item:021081,upstream,external_capacity,0.9,upstream_rejection_avg_14d_above_50pct_with_stock_cover_below_3d,0.999766,0.5,1,Appro amont fournisseur capacite x0.90 pendant 14 jours,Risque appro amont severise: declenche quand le rejet amont moyen 14 jours depasse 50% et que le stock fournisseur couvre moins de 3 jours.
state_upstream_upstream_rejection_avg_14d_above_50pct_with_stock_cover_below_3d_SDC_VD0972460A_item_021081_d43,43,44,57,SDC-VD0972460A,item:021081,upstream,external_capacity,0.9,upstream_rejection_avg_14d_above_50pct_with_stock_cover_below_3d,0.999766,0.5,1,Appro amont fournisseur capacite x0.90 pendant 14 jours,Risque appro amont severise: declenche quand le rejet amont moyen 14 jours depasse 50% et que le stock fournisseur couvre moins de 3 jours.
state_upstream_upstream_rejection_avg_14d_above_50pct_with_stock_cover_below_3d_SDC_VD0975221A_item_021081_d43,43,44,57,SDC-VD0975221A,item:021081,upstream,external_capacity,0.9,upstream_rejection_avg_14d_above_50pct_with_stock_cover_below_3d,0.999766,0.5,1,Appro amont fournisseur capacite x0.90 pendant 14 jours,Risque appro amont severise: declenche quand le rejet amont moyen 14 jours depasse 50% et que le stock fournisseur couvre moins de 3 jours.
state_stock_stock_cover_below_3d_SDC_VD0949099A_item_021081_d44,44,45,58,SDC-VD0949099A,item:021081,stock,availability,0.85,stock_cover_below_3d,1.835151,3.0,2,Disponibilite fournisseur x0.85 pendant 14 jours,Tension stock: declenche quand le stock fournisseur couvre moins de 3 jours de besoin pendant 2 jours consecutifs.
state_stock_stock_cover_below_3d_SDC_VD0960508A_item_021081_d44,44,45,58,SDC-VD0960508A,item:021081,stock,availability,0.85,stock_cover_below_3d,1.835151,3.0,2,Disponibilite fournisseur x0.85 pendant 14 jours,Tension stock: declenche quand le stock fournisseur couvre moins de 3 jours de besoin pendant 2 jours consecutifs.
state_stock_stock_cover_below_3d_SDC_VD0972460A_item_021081_d44,44,45,58,SDC-VD0972460A,item:021081,stock,availability,0.85,stock_cover_below_3d,1.835151,3.0,2,Disponibilite fournisseur x0.85 pendant 14 jours,Tension stock: declenche quand le stock fournisseur couvre moins de 3 jours de besoin pendant 2 jours consecutifs.
