case_id,case_input,case_output_dir,direction,factor_value,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_inventory_risk,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::cost_share_warehouse_operating,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::measured_required_total,kpi::measurement_starting_backlog,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_estimated_source_ordered_qty,kpi::total_estimated_source_rejected_qty,kpi::total_estimated_source_replenished_qty,kpi::total_explicit_initialization_pipeline_qty,kpi::total_explicit_initialization_stock_qty,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_inventory_cost_legacy_raw_holding,kpi::total_inventory_risk_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,kpi::total_warehouse_operating_cost,notes,parameter_group,parameter_key,parameter_label,status,study
local_supplier_stock_node_SDC-VD0901566A_low,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_stock_node_SDC-VD0901566A_low\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_stock_node_SDC-VD0901566A_low\simulation_output,low,0.9,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168258.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,,supplier_stock_node,supplier_stock_node::SDC-VD0901566A,Stock fournisseur SDC-VD0901566A,ok,local
local_supplier_stock_node_SDC-VD0901566A_high,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_stock_node_SDC-VD0901566A_high\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_stock_node_SDC-VD0901566A_high\simulation_output,high,1.1,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168222.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,,supplier_stock_node,supplier_stock_node::SDC-VD0901566A,Stock fournisseur SDC-VD0901566A,ok,local
local_supplier_capacity_node_SDC-VD0901566A_low,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_capacity_node_SDC-VD0901566A_low\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_capacity_node_SDC-VD0901566A_low\simulation_output,low,0.9,4655507.2629,0.274399,0.1568,0.001901,0.214101,0.352799,728.5,4809787.1824,0.959867,18152.25,752.25,1390376.3899,13557849.5378,17400.0,768200.9611,33772960.8818,768993.5554,782657.9603,168240.5218,0.0,0.0,0.0,0.0,0.0,3720263.7019,10629324.8627,2125864.9725,13532069.8823,0.0,105499.3017,25779.6554,17423.75,787001.3514,710391.4836,2902745.0197,0.0,4783196.1882,,supplier_capacity_node,supplier_capacity_node::SDC-VD0901566A,Debit fournisseur SDC-VD0901566A,ok,local
local_supplier_capacity_node_SDC-VD0901566A_high,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_capacity_node_SDC-VD0901566A_high\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_capacity_node_SDC-VD0901566A_high\simulation_output,high,1.1,4657704.7445,0.274135,0.156649,0.001923,0.214834,0.352459,728.5,4813155.5887,0.959867,18152.25,752.25,1392720.1399,13571003.5314,17400.0,770482.2111,33768523.8505,771274.8054,782663.8666,168240.5218,0.0,0.0,0.0,0.0,0.0,3720285.4388,10629386.9679,2125877.3936,13544901.5126,0.0,105499.3017,26102.0189,17423.75,789282.6014,664641.0149,2915514.5447,0.0,4783224.1355,,supplier_capacity_node,supplier_capacity_node::SDC-VD0901566A,Debit fournisseur SDC-VD0901566A,ok,local
local_supplier_lead_time_node_SDC-VD0901566A_low,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_lead_time_node_SDC-VD0901566A_low\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_lead_time_node_SDC-VD0901566A_low\simulation_output,low,0.9,4656584.7605,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811393.6355,0.959867,18152.25,752.25,1391517.0149,13564425.9342,17400.0,769341.5861,33770742.3662,770134.1804,782426.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.3602,10629355.3149,2125871.063,13538485.0971,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783209.8917,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0901566A,Lead time fournisseur SDC-VD0901566A,ok,local
local_supplier_lead_time_node_SDC-VD0901566A_high,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_lead_time_node_SDC-VD0901566A_high\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_lead_time_node_SDC-VD0901566A_high\simulation_output,high,1.1,4656616.1818,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811499.8855,0.959867,18152.25,752.25,1391548.2649,13564426.8222,17400.0,769341.5861,33770742.3662,770134.1804,782876.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.671,10629356.2029,2125871.2406,13538485.9851,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.2913,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0901566A,Lead time fournisseur SDC-VD0901566A,ok,local
local_supplier_reliability_node_SDC-VD0901566A_adverse,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_reliability_node_SDC-VD0901566A_adverse\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_reliability_node_SDC-VD0901566A_adverse\simulation_output,adverse,0.95,4656025.2973,0.274333,0.156762,0.001907,0.214284,0.352714,728.5,4810597.948,0.959867,18152.25,752.25,1390962.3274,13561137.1506,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720268.8262,10629339.5034,2125867.9007,13535276.9043,0.0,105499.3017,25860.2463,17423.75,787571.6639,687516.2492,2905937.4009,570.3125,4783202.7765,One-sided local sensitivity because reliability is upper bounded.,supplier_reliability_node,supplier_reliability_node::SDC-VD0901566A,Fiabilite fournisseur SDC-VD0901566A,ok,local
local_supplier_stock_node_SDC-VD0993480A_low,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_stock_node_SDC-VD0993480A_low\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_stock_node_SDC-VD0993480A_low\simulation_output,low,0.9,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168258.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,,supplier_stock_node,supplier_stock_node::SDC-VD0993480A,Stock fournisseur SDC-VD0993480A,ok,local
local_supplier_stock_node_SDC-VD0993480A_high,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_stock_node_SDC-VD0993480A_high\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_stock_node_SDC-VD0993480A_high\simulation_output,high,1.1,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168222.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,,supplier_stock_node,supplier_stock_node::SDC-VD0993480A,Stock fournisseur SDC-VD0993480A,ok,local
local_supplier_capacity_node_SDC-VD0993480A_low,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_capacity_node_SDC-VD0993480A_low\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_capacity_node_SDC-VD0993480A_low\simulation_output,low,0.9,4655393.8725,0.274327,0.156758,0.001912,0.214296,0.352706,728.5,4809665.3074,0.959867,18152.25,752.25,1390388.8899,13561448.5264,17400.0,768200.9611,33772960.8818,768993.5554,782657.9603,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.2284,10629354.9383,2125870.9877,13535519.0955,0.0,105499.3017,25929.4309,17423.75,787001.3514,710391.4836,2906164.1572,0.0,4783209.7222,,supplier_capacity_node,supplier_capacity_node::SDC-VD0993480A,Debit fournisseur SDC-VD0993480A,ok,local
local_supplier_capacity_node_SDC-VD0993480A_high,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_capacity_node_SDC-VD0993480A_high\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_capacity_node_SDC-VD0993480A_high\simulation_output,high,1.1,4657948.1972,0.274291,0.156738,0.001912,0.2144,0.352659,728.5,4813564.3387,0.959867,18152.25,752.25,1391405.3899,13563257.0314,17400.0,770482.2111,33650478.6005,771274.8054,782663.8666,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.949,10629356.9971,2125871.3994,13537320.6793,0.0,105499.3017,25936.3521,17423.75,787693.4764,663043.6242,2907963.6822,0.0,4783210.6487,,supplier_capacity_node,supplier_capacity_node::SDC-VD0993480A,Debit fournisseur SDC-VD0993480A,ok,local
local_supplier_lead_time_node_SDC-VD0993480A_low,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_lead_time_node_SDC-VD0993480A_low\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_lead_time_node_SDC-VD0993480A_low\simulation_output,low,0.9,4656607.3605,0.274274,0.156728,0.001912,0.214448,0.352638,728.5,4811483.8855,0.959867,18152.25,752.25,1391447.0149,13564092.4557,17400.0,769341.5861,33769713.8662,770134.1804,782552.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5707,10629355.9164,2125871.1833,13538152.8985,0.0,105499.3017,25939.5571,17423.75,788013.9764,685870.6555,2908796.9822,0.0,4783210.1624,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0993480A,Lead time fournisseur SDC-VD0993480A,ok,local
local_supplier_lead_time_node_SDC-VD0993480A_high,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_lead_time_node_SDC-VD0993480A_high\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_lead_time_node_SDC-VD0993480A_high\simulation_output,high,1.1,4656613.7468,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811423.1355,0.959867,18152.25,752.25,1391454.5149,13564426.5408,17400.0,769341.5861,33770742.3662,770134.1804,782768.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5725,10629355.9215,2125871.1843,13538485.7037,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1647,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0993480A,Lead time fournisseur SDC-VD0993480A,ok,local
local_supplier_reliability_node_SDC-VD0993480A_adverse,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_reliability_node_SDC-VD0993480A_adverse\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_reliability_node_SDC-VD0993480A_adverse\simulation_output,adverse,0.95,4655968.6021,0.274297,0.156741,0.001912,0.214382,0.352668,728.5,4810537.0105,0.959867,18152.25,752.25,1390968.5774,13562937.5052,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.3905,10629355.4015,2125871.0803,13537002.3712,0.0,105499.3017,25935.134,17423.75,787571.6639,687516.2492,2907646.9697,570.3125,4783209.9307,One-sided local sensitivity because reliability is upper bounded.,supplier_reliability_node,supplier_reliability_node::SDC-VD0993480A,Fiabilite fournisseur SDC-VD0993480A,ok,local
local_supplier_stock_node_SDC-VD0914360C_low,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_stock_node_SDC-VD0914360C_low\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_stock_node_SDC-VD0914360C_low\simulation_output,low,0.9,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168258.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,,supplier_stock_node,supplier_stock_node::SDC-VD0914360C,Stock fournisseur SDC-VD0914360C,ok,local
local_supplier_stock_node_SDC-VD0914360C_high,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_stock_node_SDC-VD0914360C_high\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_stock_node_SDC-VD0914360C_high\simulation_output,high,1.1,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168222.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,,supplier_stock_node,supplier_stock_node::SDC-VD0914360C,Stock fournisseur SDC-VD0914360C,ok,local
local_supplier_capacity_node_SDC-VD0914360C_low,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_capacity_node_SDC-VD0914360C_low\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_capacity_node_SDC-VD0914360C_low\simulation_output,low,0.9,4656605.3384,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391582.9564,13564426.5059,17400.0,769341.5861,33770742.3662,770134.1804,782654.7771,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5603,10629355.8866,2125871.1773,13538485.6687,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1489,,supplier_capacity_node,supplier_capacity_node::SDC-VD0914360C,Debit fournisseur SDC-VD0914360C,ok,local
local_supplier_capacity_node_SDC-VD0914360C_high,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_capacity_node_SDC-VD0914360C_high\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_capacity_node_SDC-VD0914360C_high\simulation_output,high,1.1,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782667.0498,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,,supplier_capacity_node,supplier_capacity_node::SDC-VD0914360C,Debit fournisseur SDC-VD0914360C,ok,local
local_supplier_lead_time_node_SDC-VD0914360C_low,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_lead_time_node_SDC-VD0914360C_low\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_lead_time_node_SDC-VD0914360C_low\simulation_output,low,0.9,4655899.637,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4810742.6355,0.959867,18152.25,752.25,1391477.0149,13564396.0407,17400.0,769341.5861,33770742.3662,770134.1804,782524.0281,168240.5218,0.0,0.0,0.0,0.0,0.0,3720263.8975,10629325.4214,2125865.0843,13538455.2036,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783196.4396,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0914360C,Lead time fournisseur SDC-VD0914360C,ok,local
local_supplier_lead_time_node_SDC-VD0914360C_high,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_lead_time_node_SDC-VD0914360C_high\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_lead_time_node_SDC-VD0914360C_high\simulation_output,high,1.1,4657217.1607,0.274267,0.156724,0.001912,0.214467,0.352629,728.5,4812123.8855,0.959867,18152.25,752.25,1391572.0149,13564452.9182,17400.0,769341.5861,33770742.3662,770134.1804,782786.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720283.8046,10629382.2989,2125876.4598,13538512.0811,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783222.0345,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0914360C,Lead time fournisseur SDC-VD0914360C,ok,local
local_supplier_reliability_node_SDC-VD0914360C_adverse,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_reliability_node_SDC-VD0914360C_adverse\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\local\local_supplier_reliability_node_SDC-VD0914360C_adverse\simulation_output,adverse,0.95,4656578.4045,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811443.8855,0.959867,18152.25,752.25,1391548.2649,13564425.3431,17400.0,769799.4809,33770742.3662,770592.0751,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.1533,10629354.7238,2125870.9448,13538484.506,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,457.8947,4783209.6257,One-sided local sensitivity because reliability is upper bounded.,supplier_reliability_node,supplier_reliability_node::SDC-VD0914360C,Fiabilite fournisseur SDC-VD0914360C,ok,local
