day,node_id,item_id,produced_qty,cum_produced_qty,stock_end_of_day
0,M-1430,item:268967,107800.0,107800.0,107800.0
0,M-1810,item:268091,14400.0,14400.0,14400.0
0,SDC-1450,item:773474,0.0,0.0,9600000.0
1,M-1430,item:268967,0.0,107800.0,107800.0
1,M-1810,item:268091,0.0,14400.0,14400.0
1,SDC-1450,item:773474,3200000.0,3200000.0,3200000.0
2,M-1430,item:268967,0.0,107800.0,43500.142854
2,M-1810,item:268091,14400.0,28800.0,14400.0
2,SDC-1450,item:773474,6400000.0,9600000.0,8559221.0
3,M-1430,item:268967,0.0,107800.0,0.0
3,M-1810,item:268091,14400.0,43200.0,14400.0
3,SDC-1450,item:773474,0.0,9600000.0,7518442.0
4,M-1430,item:268967,0.0,107800.0,0.0
4,M-1810,item:268091,14400.0,57600.0,14400.0
4,SDC-1450,item:773474,3200000.0,12800000.0,3200000.0
5,M-1430,item:268967,0.0,107800.0,0.0
5,M-1810,item:268091,14400.0,72000.0,14400.0
5,SDC-1450,item:773474,6400000.0,19200000.0,6400000.0
6,M-1430,item:268967,0.0,107800.0,0.0
6,M-1810,item:268091,14400.0,86400.0,14400.0
6,SDC-1450,item:773474,6400000.0,25600000.0,6400000.0
7,M-1430,item:268967,0.0,107800.0,0.0
7,M-1810,item:268091,14400.0,100800.0,14400.0
7,SDC-1450,item:773474,6400000.0,32000000.0,6400000.0
8,M-1430,item:268967,0.0,107800.0,0.0
8,M-1810,item:268091,14400.0,115200.0,14400.0
8,SDC-1450,item:773474,6400000.0,38400000.0,6400000.0
9,M-1430,item:268967,0.0,107800.0,0.0
9,M-1810,item:268091,14400.0,129600.0,14400.0
9,SDC-1450,item:773474,6400000.0,44800000.0,6400000.0
10,M-1430,item:268967,0.0,107800.0,0.0
10,M-1810,item:268091,14400.0,144000.0,14400.0
10,SDC-1450,item:773474,6400000.0,51200000.0,6400000.0
11,M-1430,item:268967,0.0,107800.0,0.0
11,M-1810,item:268091,14400.0,158400.0,14400.0
11,SDC-1450,item:773474,6400000.0,57600000.0,6400000.0
12,M-1430,item:268967,0.0,107800.0,0.0
12,M-1810,item:268091,14400.0,172800.0,14400.0
12,SDC-1450,item:773474,0.0,57600000.0,823381.0
13,M-1430,item:268967,0.0,107800.0,0.0
13,M-1810,item:268091,14400.0,187200.0,14400.0
13,SDC-1450,item:773474,0.0,57600000.0,0.0
14,M-1430,item:268967,0.0,107800.0,0.0
14,M-1810,item:268091,14400.0,201600.0,14400.0
14,SDC-1450,item:773474,6400000.0,64000000.0,6400000.0
15,M-1430,item:268967,0.0,107800.0,0.0
15,M-1810,item:268091,14400.0,216000.0,14400.0
15,SDC-1450,item:773474,3200000.0,67200000.0,8463514.0
16,M-1430,item:268967,0.0,107800.0,0.0
16,M-1810,item:268091,14400.0,230400.0,14400.0
16,SDC-1450,item:773474,0.0,67200000.0,8463514.0
17,M-1430,item:268967,0.0,107800.0,0.0
17,M-1810,item:268091,14400.0,244800.0,14400.0
17,SDC-1450,item:773474,0.0,67200000.0,8463514.0
18,M-1430,item:268967,0.0,107800.0,0.0
18,M-1810,item:268091,0.0,244800.0,14400.0
18,SDC-1450,item:773474,0.0,67200000.0,8463514.0
19,M-1430,item:268967,0.0,107800.0,0.0
19,M-1810,item:268091,0.0,244800.0,4057.551016
19,SDC-1450,item:773474,0.0,67200000.0,8463514.0
20,M-1430,item:268967,0.0,107800.0,0.0
20,M-1810,item:268091,14400.0,259200.0,14400.0
20,SDC-1450,item:773474,0.0,67200000.0,8463514.0
21,M-1430,item:268967,0.0,107800.0,0.0
21,M-1810,item:268091,14400.0,273600.0,14400.0
21,SDC-1450,item:773474,0.0,67200000.0,8463514.0
22,M-1430,item:268967,0.0,107800.0,0.0
22,M-1810,item:268091,14400.0,288000.0,14400.0
22,SDC-1450,item:773474,0.0,67200000.0,8463514.0
23,M-1430,item:268967,0.0,107800.0,0.0
23,M-1810,item:268091,0.0,288000.0,139660.0
23,SDC-1450,item:773474,0.0,67200000.0,8463514.0
24,M-1430,item:268967,0.0,107800.0,0.0
24,M-1810,item:268091,0.0,288000.0,99480.897952
24,SDC-1450,item:773474,0.0,67200000.0,8463514.0
25,M-1430,item:268967,0.0,107800.0,0.0
25,M-1810,item:268091,0.0,288000.0,65084.448967
25,SDC-1450,item:773474,0.0,67200000.0,8463514.0
26,M-1430,item:268967,0.0,107800.0,0.0
26,M-1810,item:268091,0.0,288000.0,62440.653052
26,SDC-1450,item:773474,0.0,67200000.0,8463514.0
27,M-1430,item:268967,0.0,107800.0,0.0
27,M-1810,item:268091,0.0,288000.0,62440.653052
27,SDC-1450,item:773474,0.0,67200000.0,8463514.0
28,M-1430,item:268967,0.0,107800.0,0.0
28,M-1810,item:268091,0.0,288000.0,62440.653052
28,SDC-1450,item:773474,0.0,67200000.0,8463514.0
29,M-1430,item:268967,0.0,107800.0,0.0
29,M-1810,item:268091,0.0,288000.0,62440.653052
29,SDC-1450,item:773474,0.0,67200000.0,8463514.0
30,M-1430,item:268967,0.0,107800.0,0.0
30,M-1810,item:268091,0.0,288000.0,62440.653052
30,SDC-1450,item:773474,0.0,67200000.0,8463514.0
31,M-1430,item:268967,0.0,107800.0,0.0
31,M-1810,item:268091,0.0,288000.0,56613.836736
31,SDC-1450,item:773474,0.0,67200000.0,8463514.0
32,M-1430,item:268967,0.0,107800.0,0.0
32,M-1810,item:268091,0.0,288000.0,42487.836745
32,SDC-1450,item:773474,0.0,67200000.0,8463514.0
33,M-1430,item:268967,0.0,107800.0,0.0
33,M-1810,item:268091,0.0,288000.0,34315.918376
33,SDC-1450,item:773474,0.0,67200000.0,8463514.0
34,M-1430,item:268967,0.0,107800.0,0.0
34,M-1810,item:268091,0.0,288000.0,23926.16326
34,SDC-1450,item:773474,0.0,67200000.0,8463514.0
35,M-1430,item:268967,0.0,107800.0,0.0
35,M-1810,item:268091,0.0,288000.0,112105.938756
35,SDC-1450,item:773474,0.0,67200000.0,8463514.0
36,M-1430,item:268967,0.0,107800.0,0.0
36,M-1810,item:268091,0.0,288000.0,104570.346917
36,SDC-1450,item:773474,0.0,67200000.0,8463514.0
37,M-1430,item:268967,0.0,107800.0,0.0
37,M-1810,item:268091,0.0,288000.0,99507.122437
37,SDC-1450,item:773474,0.0,67200000.0,8463514.0
38,M-1430,item:268967,0.0,107800.0,0.0
38,M-1810,item:268091,0.0,288000.0,97644.102042
38,SDC-1450,item:773474,0.0,67200000.0,8463514.0
39,M-1430,item:268967,0.0,107800.0,0.0
39,M-1810,item:268091,0.0,288000.0,94407.530621
39,SDC-1450,item:773474,0.0,67200000.0,8463514.0
40,M-1430,item:268967,0.0,107800.0,0.0
40,M-1810,item:268091,0.0,288000.0,79813.81633
40,SDC-1450,item:773474,0.0,67200000.0,8463514.0
41,M-1430,item:268967,0.0,107800.0,0.0
41,M-1810,item:268091,0.0,288000.0,55577.12244
41,SDC-1450,item:773474,0.0,67200000.0,8463514.0
42,M-1430,item:268967,0.0,107800.0,0.0
42,M-1810,item:268091,0.0,288000.0,50195.204066
42,SDC-1450,item:773474,0.0,67200000.0,8463514.0
43,M-1430,item:268967,0.0,107800.0,0.0
43,M-1810,item:268091,0.0,288000.0,157609.959162
43,SDC-1450,item:773474,0.0,67200000.0,8463514.0
44,M-1430,item:268967,0.0,107800.0,0.0
44,M-1810,item:268091,0.0,288000.0,157609.959162
44,SDC-1450,item:773474,0.0,67200000.0,8463514.0
45,M-1430,item:268967,0.0,107800.0,0.0
45,M-1810,item:268091,0.0,288000.0,153314.775496
45,SDC-1450,item:773474,0.0,67200000.0,8463514.0
46,M-1430,item:268967,0.0,107800.0,0.0
46,M-1810,item:268091,0.0,288000.0,133374.244892
46,SDC-1450,item:773474,0.0,67200000.0,8463514.0
47,M-1430,item:268967,0.0,107800.0,0.0
47,M-1810,item:268091,0.0,288000.0,125294.285722
47,SDC-1450,item:773474,0.0,67200000.0,8463514.0
48,M-1430,item:268967,0.0,107800.0,0.0
48,M-1810,item:268091,0.0,288000.0,119457.59185
48,SDC-1450,item:773474,0.0,67200000.0,8463514.0
49,M-1430,item:268967,0.0,107800.0,0.0
49,M-1810,item:268091,0.0,288000.0,102977.632658
49,SDC-1450,item:773474,0.0,67200000.0,8463514.0
50,M-1430,item:268967,0.0,107800.0,0.0
50,M-1810,item:268091,0.0,288000.0,72585.183666
50,SDC-1450,item:773474,0.0,67200000.0,8463514.0
51,M-1430,item:268967,0.0,107800.0,0.0
51,M-1810,item:268091,0.0,288000.0,33357.551004
51,SDC-1450,item:773474,0.0,67200000.0,8463514.0
52,M-1430,item:268967,0.0,107800.0,0.0
52,M-1810,item:268091,0.0,288000.0,11670.163255
52,SDC-1450,item:773474,0.0,67200000.0,8463514.0
53,M-1430,item:268967,0.0,107800.0,0.0
53,M-1810,item:268091,0.0,288000.0,11670.163255
53,SDC-1450,item:773474,0.0,67200000.0,8463514.0
54,M-1430,item:268967,0.0,107800.0,0.0
54,M-1810,item:268091,0.0,288000.0,3783.959189
54,SDC-1450,item:773474,0.0,67200000.0,8463514.0
55,M-1430,item:268967,0.0,107800.0,0.0
55,M-1810,item:268091,0.0,288000.0,126795.0
55,SDC-1450,item:773474,0.0,67200000.0,8463514.0
56,M-1430,item:268967,0.0,107800.0,0.0
56,M-1810,item:268091,0.0,288000.0,101739.163268
56,SDC-1450,item:773474,0.0,67200000.0,8463514.0
57,M-1430,item:268967,0.0,107800.0,0.0
57,M-1810,item:268091,0.0,288000.0,89765.7347
57,SDC-1450,item:773474,0.0,67200000.0,8463514.0
58,M-1430,item:268967,107800.0,215600.0,107800.0
58,M-1810,item:268091,0.0,288000.0,89765.7347
58,SDC-1450,item:773474,0.0,67200000.0,8463514.0
59,M-1430,item:268967,0.0,215600.0,0.0
59,M-1810,item:268091,0.0,288000.0,89765.7347
59,SDC-1450,item:773474,0.0,67200000.0,8463514.0
60,M-1430,item:268967,0.0,215600.0,0.0
60,M-1810,item:268091,0.0,288000.0,85379.897963
60,SDC-1450,item:773474,0.0,67200000.0,8463514.0
61,M-1430,item:268967,0.0,215600.0,0.0
61,M-1810,item:268091,0.0,288000.0,84207.244899
61,SDC-1450,item:773474,0.0,67200000.0,11663514.0
62,M-1430,item:268967,107800.0,323400.0,107800.0
62,M-1810,item:268091,0.0,288000.0,68357.530612
62,SDC-1450,item:773474,0.0,67200000.0,11663514.0
63,M-1430,item:268967,107800.0,431200.0,107800.0
63,M-1810,item:268091,0.0,288000.0,199341.489796
63,SDC-1450,item:773474,0.0,67200000.0,11663514.0
64,M-1430,item:268967,107800.0,539000.0,107800.0
64,M-1810,item:268091,0.0,288000.0,341136.489796
64,SDC-1450,item:773474,0.0,67200000.0,11663514.0
65,M-1430,item:268967,0.0,539000.0,0.0
65,M-1810,item:268091,0.0,288000.0,341136.489796
65,SDC-1450,item:773474,0.0,67200000.0,11663514.0
66,M-1430,item:268967,107800.0,646800.0,107800.0
66,M-1810,item:268091,0.0,288000.0,335544.408164
66,SDC-1450,item:773474,0.0,67200000.0,11663514.0
67,M-1430,item:268967,0.0,646800.0,0.0
67,M-1810,item:268091,0.0,288000.0,322669.428572
67,SDC-1450,item:773474,0.0,67200000.0,11663514.0
68,M-1430,item:268967,107800.0,754600.0,107800.0
68,M-1810,item:268091,0.0,288000.0,308356.326532
68,SDC-1450,item:773474,0.0,67200000.0,11663514.0
69,M-1430,item:268967,107800.0,862400.0,107800.0
69,M-1810,item:268091,0.0,288000.0,297328.408165
69,SDC-1450,item:773474,0.0,67200000.0,11663514.0
70,M-1430,item:268967,107800.0,970200.0,107800.0
70,M-1810,item:268091,0.0,288000.0,290290.204082
70,SDC-1450,item:773474,0.0,67200000.0,11663514.0
