supplier_id,supplier_name,item_id,dst_node_id,edge_id,uom,input_initial_stock_qty,simulated_opening_stock_qty,base_stock_qty,min_stock_end_of_day,avg_stock_end_of_day,final_stock_end_of_day,neutral_opening_stock_floor_qty,neutral_opening_stock_reducible_qty,neutral_opening_stock_scale,nominal_capacity_qty_per_day,effective_capacity_qty_per_day,capacity_basis,applied_capacity_scale,explicit_capacity_qty_per_day,process_capacity_qty_per_day,downstream_requirement_qty_per_day,downstream_signal_qty_per_day,avg_capacity_utilization,max_capacity_utilization,capacity_active_days,max_capacity_used_qty_per_day,neutral_capacity_floor_qty_per_day,industrial_capacity_target_utilization,industrial_capacity_profile,industrial_nominal_capacity_qty_per_day,industrial_peak_utilization_if_nominal,current_capacity_headroom_vs_industrial_nominal,tested_capacity_floor_qty_per_day,tested_capacity_floor_factor,neutral_capacity_scale_if_nominal,current_capacity_headroom_factor,current_capacity_headroom_vs_tested_floor,capacity_floor_basis,planned_lead_time_days,lead_time_type,lead_time_stages,lead_time_source,lead_time_is_default,lead_reference_days,lead_cover_days,delay_step_limit,nominal_reliability_otif,reliability_source,standard_order_qty,standard_order_uom,mrp_share,mrp_rank,unit_purchase_cost,unit_transport_cost,total_shipped_qty,total_pulled_qty,shipment_rows,first_shipment_day,last_shipment_day
SDC-VD0910216A,Supplier of Raw Materials - VD0910216A,item:001893,M-1810,edge:SDC-VD0910216A_TO_M-1810_001893,KG,180.0,23920.0,23920.0,0.0,39282.913517,71778.9504,23920.0,0.0,1.0,1962.730875,23920.0,downstream_requirement+fia_hint+standard_lot_floor,3.2,0.0,0.0,1570.1847,111.0816,0.001644,1.0,3,23920.0,23920.0,0.7,raw_material_qualified_pharma,34171.428571,0.7,0.7,59800.0,2.5,1.0,1.0,0.4,max_daily_pulled_qty_observed_x2.5_tested,28.0,erlang_pipeline,4,case_data_fia,False,28,34,56,1.0,service_level.otif,23920.0,KG,0.7,1,4.64,0.06348,71760.0,71760.0,3,0,1417
SDC-VD0910216A,Supplier of Raw Materials - VD0910216A,item:002612,M-1810,edge:SDC-VD0910216A_TO_M-1810_002612,KG,180.0,22500.0,22500.0,0.0,25486.159167,26037.072,22500.0,0.0,1.0,535.714286,22500.0,downstream_requirement+fia_hint+standard_lot_floor,3.2,0.0,0.0,413.2065,29.232,0.000548,1.0,1,22500.0,22500.0,0.7,raw_material_qualified_pharma,32142.857143,0.7,0.7,56250.0,2.5,1.0,1.0,0.4,max_daily_pulled_qty_observed_x2.5_tested,35.0,erlang_pipeline,4,case_data_fia,False,35,42,70,1.0,service_level.otif,22500.0,KG,0.7,1,0.82,0.06348,67500.0,67500.0,3,-16,0
SDC-VD0914320A,Supplier of Raw Materials - VD0914320A,item:055703,M-1810,edge:SDC-VD0914320A_TO_M-1810_055703,KG,180.0,300.0,300.0,0.0,326.357815,300.0,300.0,0.0,1.0,25.714286,300.0,downstream_requirement+fia_hint+standard_lot_floor,3.2,0.0,0.0,16.52826,1.16928,0.001096,1.0,2,300.0,300.0,0.7,raw_material_qualified_pharma,428.571429,0.7,0.7,750.0,2.5,1.0,1.0,0.4,max_daily_pulled_qty_observed_x2.5_tested,21.0,erlang_pipeline,4,case_data_fia,False,21,26,42,1.0,service_level.otif,300.0,KG,0.7,1,20.35,0.05086,900.0,900.0,3,-5,1354
SDC-VD0914360C,Supplier of Packaging - VD0914360C,item:338929,M-1810,edge:SDC-VD0914360C_TO_M-1810_338929,UN,180.0,5699400.0,5699400.0,500.0,10523204.30137,9973950.0,5698900.0,500.0,0.999912,254437.5,814200.0,downstream_requirement,3.2,0.0,0.0,203550.0,14400.0,0.017161,0.601818,223,490000.0,490000.0,0.75,packaging_qualified_pharma,653333.333333,0.75,1.246224,1225000.0,2.5,1.0,1.661633,0.664653,max_daily_pulled_qty_observed_x2.5_tested,42.0,erlang_pipeline,4,case_data_fia,False,42,51,84,1.0,service_level.otif,5000.0,UN,1.0,1,0.21585,0.07228,25557600.0,25557600.0,4515,-34,1707
SDC-VD0914690A,Supplier of Raw Materials - VD0914690A,item:042342,M-1430,edge:SDC-VD0914690A_TO_M-1430_042342,UN,180.0,185853360.0,185853360.0,5853360.0,260000597.776438,260194704.0,180000000.0,5853360.0,0.968505,11615835.0,37170672.0,downstream_requirement,3.2,0.0,0.0,9292668.0,6504867.6,0.006191,0.807088,14,30000000.0,30000000.0,0.7,supplier_material_default_pharma,42857142.857143,0.7,0.867316,75000000.0,2.5,1.0,1.239022,0.495609,max_daily_pulled_qty_observed_x2.5_tested,21.0,erlang_pipeline,4,case_data_fia,False,21,26,42,1.0,service_level.otif,30000000.0,UN,1.0,1,0.00221,0.09302,480000000.0,480000000.0,16,-5,1088
SDC-VD0949099A,Supplier of Raw Materials - VD0949099A,item:021081,SDC-1450,edge:SDC-VD0949099A_TO_SDC-1450_021081,KG,180.0,20000.0,20000.0,20000.0,1696992.727671,1816608.0,0.0,20000.0,0.0,25.714286,20000.0,inventory_fallback+standard_lot_floor,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.65,raw_material_high_lead_qualified,0.0,0.0,,0.0,0.0,0.0,,,no_observed_supplier_pull,120.0,erlang_pipeline,4,case_data_fia,False,120,144,240,1.0,service_level.otif,20000.0,KG,0.7,1,12.1,1.71616,300000.0,300000.0,8,-114,4
SDC-VD0951020A,Supplier of Raw Materials - VD0951020A,item:001757,M-1810,edge:SDC-VD0951020A_TO_M-1810_001757,KG,180.0,9255.8256,9255.8256,81.4332,35805.673725,50891.5756,9174.3924,81.4332,0.991202,413.2065,1322.2608,downstream_requirement,3.2,0.0,0.0,330.5652,23.3856,0.014794,0.831909,111,1100.0,1100.0,0.7,raw_material_qualified_pharma,1571.428571,0.7,0.841439,2750.0,2.5,1.0,1.202055,0.480822,max_daily_pulled_qty_observed_x2.5_tested,84.0,erlang_pipeline,4,case_data_fia,False,84,101,168,1.0,service_level.otif,100.0,KG,1.0,1,5.43,0.1314,43700.0,43700.0,360,-75,1128
SDC-VD0951020A,Supplier of Raw Materials - VD0951020A,item:001848,M-1810,edge:SDC-VD0951020A_TO_M-1810_001848,KG,180.0,6000.0,6000.0,0.0,9541.445882,9371.52342,6000.0,0.0,1.0,309.904875,6000.0,downstream_requirement+fia_hint+standard_lot_floor,3.2,0.0,0.0,247.9239,17.5392,0.001096,1.0,2,6000.0,6000.0,0.7,raw_material_qualified_pharma,8571.428571,0.7,0.7,15000.0,2.5,1.0,1.0,0.4,max_daily_pulled_qty_observed_x2.5_tested,56.0,erlang_pipeline,4,case_data_fia,False,56,68,112,1.0,service_level.otif,6000.0,KG,0.3,2,1.58,0.1314,18000.0,18000.0,3,-6,1544
SDC-VD0951020A,Supplier of Raw Materials - VD0951020A,item:007923,M-1810,edge:SDC-VD0951020A_TO_M-1810_007923,KG,180.0,4627.9128,4627.9128,3018.738751,3862.071531,3305.652,1609.174049,3018.738751,0.347711,826.413,2644.5216,downstream_requirement,3.2,0.0,0.0,661.1304,46.7712,0.002076,0.037183,359,98.331771,98.331771,0.7,raw_material_qualified_pharma,140.473959,0.7,18.825707,245.829428,2.5,1.0,26.893867,10.757547,max_daily_pulled_qty_observed_x2.5_tested,3.0,erlang_pipeline,4,simulation_prep_assumption,False,3,4,21,1.0,service_level.otif,0.0,KG,0.3,2,2.18,0.1314,10020.289744,10020.289744,359,0,1820
SDC-VD0956464A,Supplier of Raw Materials - VD0956464A,item:007923,M-1810,edge:SDC-VD0956464A_TO_M-1810_007923,KG,180.0,4627.9128,4627.9128,2636.187752,3721.10129,3305.652,1991.725048,2636.187752,0.430372,826.413,2644.5216,downstream_requirement,3.2,0.0,0.0,661.1304,46.7712,0.004844,0.086761,359,229.440799,229.440799,0.7,raw_material_qualified_pharma,327.77257,0.7,8.06816,573.601998,2.5,1.0,11.525943,4.610377,max_daily_pulled_qty_observed_x2.5_tested,3.0,erlang_pipeline,4,simulation_prep_assumption,False,3,4,21,1.0,service_level.otif,0.0,KG,0.7,1,1.82,0.116,42520.67607,42520.67607,360,0,1820
SDC-VD0960508A,Supplier of Raw Materials - VD0960508A,item:021081,SDC-1450,edge:SDC-VD0960508A_TO_SDC-1450_021081,KG,180.0,20000.0,20000.0,20000.0,1696992.727671,1816608.0,0.0,20000.0,0.0,25.714286,20000.0,inventory_fallback+standard_lot_floor,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.65,raw_material_high_lead_qualified,0.0,0.0,,0.0,0.0,0.0,,,no_observed_supplier_pull,120.0,erlang_pipeline,4,case_data_fia,False,120,144,240,1.0,service_level.otif,20000.0,KG,0.2,2,12.1,1.71616,820000.0,820000.0,9,-114,19
SDC-VD0964290A,Supplier of Raw Materials - VD0964290A,item:055703,M-1810,edge:SDC-VD0964290A_TO_M-1810_055703,KG,180.0,300.0,300.0,0.0,421.1378,404.94237,300.0,0.0,1.0,25.714286,300.0,downstream_requirement+standard_lot_floor,3.2,0.0,0.0,16.52826,1.16928,0.001096,1.0,2,300.0,300.0,0.7,raw_material_qualified_pharma,428.571429,0.7,0.7,750.0,2.5,1.0,1.0,0.4,max_daily_pulled_qty_observed_x2.5_tested,42.0,erlang_pipeline,4,case_data_fia,False,42,51,84,1.0,service_level.otif,300.0,KG,0.3,2,49.2,0.13108,600.0,600.0,2,1,1355
SDC-VD0972460A,Supplier of Raw Materials - VD0972460A,item:021081,SDC-1450,edge:SDC-VD0972460A_TO_SDC-1450_021081,KG,180.0,20000.0,20000.0,20000.0,1696992.727671,1816608.0,0.0,20000.0,0.0,25.714286,20000.0,inventory_fallback+standard_lot_floor,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.65,raw_material_high_lead_qualified,0.0,0.0,,0.0,0.0,0.0,,,no_observed_supplier_pull,120.0,erlang_pipeline,4,case_data_fia,False,120,144,240,1.0,service_level.otif,20000.0,KG,0.05,3,12.15,1.71616,100000.0,100000.0,3,-107,-58
SDC-VD0975221A,Supplier of Raw Materials - VD0975221A,item:021081,SDC-1450,edge:SDC-VD0975221A_TO_SDC-1450_021081,KG,180.0,20000.0,20000.0,20000.0,1696992.727671,1816608.0,0.0,20000.0,0.0,25.714286,20000.0,inventory_fallback+standard_lot_floor,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.65,raw_material_high_lead_qualified,0.0,0.0,,0.0,0.0,0.0,,,no_observed_supplier_pull,120.0,erlang_pipeline,4,case_data_fia,False,120,144,240,1.0,service_level.otif,20000.0,KG,0.05,4,15.0,1.71616,100000.0,100000.0,3,-107,-58
SDC-VD0989480A,Supplier of Packaging - VD0989480A,item:426331,M-1810,edge:SDC-VD0989480A_TO_M-1810_426331,UN,180.0,53737.2,53737.2,1566.75,75560.378466,78366.75,52170.45,1566.75,0.970844,2798.8125,19200.0,downstream_requirement+standard_lot_floor,3.2,0.0,0.0,2239.05,158.4,0.006027,1.0,11,19200.0,19200.0,0.75,packaging_qualified_pharma,25600.0,0.75,0.75,48000.0,2.5,1.0,1.0,0.4,max_daily_pulled_qty_observed_x2.5_tested,28.0,erlang_pipeline,4,case_data_fia,False,28,34,56,1.0,service_level.otif,19200.0,UN,1.0,1,0.50393,0.07296,230400.0,230400.0,12,0,1641
SDC-VD0990780A,Supplier of Raw Materials - VD0990780A,item:002612,M-1810,edge:SDC-VD0990780A_TO_M-1810_002612,KG,180.0,23750.0,23750.0,0.0,26682.846264,27257.84,23750.0,0.0,1.0,565.47619,23750.0,downstream_requirement+fia_hint+standard_lot_floor,3.2,0.0,0.0,413.2065,29.232,0.000548,1.0,1,23750.0,23750.0,0.7,raw_material_qualified_pharma,33928.571429,0.7,0.7,59375.0,2.5,1.0,1.0,0.4,max_daily_pulled_qty_observed_x2.5_tested,35.0,erlang_pipeline,4,case_data_fia,False,35,42,70,1.0,service_level.otif,23750.0,KG,0.2,2,1.295,0.11678,23750.0,23750.0,1,1,1
SDC-VD0993480A,Supplier of Packaging - VD0993480A,item:344135,M-1430,edge:SDC-VD0993480A_TO_M-1430_344135,UN,180.0,4312000.0,4312000.0,112000.0,6189536.328767,6228000.0,4200000.0,112000.0,0.974026,192500.0,616000.0,downstream_requirement,3.2,0.0,0.0,154000.0,107800.0,0.010781,0.974026,89,600000.0,600000.0,0.75,packaging_qualified_pharma,800000.0,0.75,0.77,1500000.0,2.5,1.0,1.026667,0.410667,max_daily_pulled_qty_observed_x2.5_tested,35.0,erlang_pipeline,4,case_data_fia,False,35,42,70,1.0,service_level.otif,120000.0,UN,1.0,1,0.00403,0.065,12120000.0,12120000.0,101,0,1810
SDC-VD1091642A,Supplier of Raw Materials - VD1091642A,item:001893,M-1810,edge:SDC-VD1091642A_TO_M-1810_001893,KG,180.0,20900.0,20900.0,0.0,32224.546562,23780.3335,20900.0,0.0,1.0,1962.730875,20900.0,downstream_requirement+standard_lot_floor,3.2,0.0,0.0,1570.1847,111.0816,0.001096,1.0,2,20900.0,20900.0,0.7,raw_material_qualified_pharma,29857.142857,0.7,0.7,52250.0,2.5,1.0,1.0,0.4,max_daily_pulled_qty_observed_x2.5_tested,42.0,erlang_pipeline,4,case_data_fia,False,42,51,84,1.0,service_level.otif,20900.0,KG,0.2,2,5.105,0.14454,41800.0,41800.0,2,1,1424
SDC-VD1091642A,Supplier of Raw Materials - VD1091642A,item:002612,M-1810,edge:SDC-VD1091642A_TO_M-1810_002612,KG,180.0,22500.0,22500.0,0.0,25428.864447,25978.608,22500.0,0.0,1.0,535.714286,22500.0,downstream_requirement+fia_hint+standard_lot_floor,3.2,0.0,0.0,413.2065,29.232,0.000548,1.0,1,22500.0,22500.0,0.7,raw_material_qualified_pharma,32142.857143,0.7,0.7,56250.0,2.5,1.0,1.0,0.4,max_daily_pulled_qty_observed_x2.5_tested,35.0,erlang_pipeline,4,case_data_fia,False,35,42,70,1.0,service_level.otif,22500.0,KG,0.05,3,1.225,0.14454,22500.0,22500.0,1,2,2
SDC-VD1095770A,Supplier of Packaging - VD1095770A,item:734545,M-1430,edge:SDC-VD1095770A_TO_M-1430_734545,UN,180.0,24640.0,24640.0,5740.0,33395.300822,34496.0,18900.0,5740.0,0.767045,1540.0,6300.0,downstream_requirement+standard_lot_floor,3.2,0.0,0.0,1232.0,862.4,0.007123,1.0,13,6300.0,6300.0,0.75,packaging_qualified_pharma,8400.0,0.75,0.75,15750.0,2.5,1.0,1.0,0.4,max_daily_pulled_qty_observed_x2.5_tested,21.0,erlang_pipeline,4,case_data_fia,False,21,26,42,1.0,service_level.otif,6300.0,UN,1.0,1,0.42644,0.05756,81900.0,81900.0,13,0,1790
SDC-VD1096202A,Supplier of Raw Materials - VD1096202A,item:039668,M-1810,edge:SDC-VD1096202A_TO_M-1810_039668,KG,180.0,450.0,450.0,0.0,471.48537,450.0,450.0,0.0,1.0,25.714286,450.0,downstream_requirement+fia_hint+standard_lot_floor,3.2,0.0,0.0,8.26413,0.58464,0.001096,1.0,2,450.0,450.0,0.7,raw_material_qualified_pharma,642.857143,0.7,0.7,1125.0,2.5,1.0,1.0,0.4,max_daily_pulled_qty_observed_x2.5_tested,35.0,erlang_pipeline,4,case_data_fia,False,35,42,70,1.0,service_level.otif,450.0,KG,1.0,1,12.21,0.13108,900.0,900.0,2,0,1354
