record_index,system,component,family,mass_kg,lca_use_class,lca_confidence,lca_match_level,lca_equipment_match,lca_material_match,raw_materials_status,edge,from_name,to_name,distance_km,transport_segment_used,modes,transport_model_status,lane_issue_codes,lane_max_severity,path_use_count
52,Ens. Palette optimisée,acier,steel,0.58,quantitative_ready,high,exact_equipment_material,ENSEMBLE PALETTE OPTIMISEE,acier,inferred_from_component_label,T2->T1,SCHROTH Safety Products,L&P Aerospace,7310.5,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,20
52,Ens. Palette optimisée,acier,steel,0.58,quantitative_ready,high,exact_equipment_material,ENSEMBLE PALETTE OPTIMISEE,acier,inferred_from_component_label,T1->OEM,L&P Aerospace,Safran Seats / Safran internal group,18.8,transport_scenarios,truck,lane_specific_scenario,,INFO,20
52,Ens. Palette optimisée,acier,steel,0.58,quantitative_ready,high,exact_equipment_material,ENSEMBLE PALETTE OPTIMISEE,acier,inferred_from_component_label,T2->T1,SCHROTH Safety Products,JV Group,7210.8,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,20
52,Ens. Palette optimisée,acier,steel,0.58,quantitative_ready,high,exact_equipment_material,ENSEMBLE PALETTE OPTIMISEE,acier,inferred_from_component_label,T1->OEM,JV Group,Safran Seats / Safran internal group,477.9,transport_scenarios,truck,lane_specific_scenario,,INFO,20
52,Ens. Palette optimisée,acier,steel,0.58,quantitative_ready,high,exact_equipment_material,ENSEMBLE PALETTE OPTIMISEE,acier,inferred_from_component_label,T4->T3,Saarstahl,thyssenkrupp Materials France,388.0,transport_scenarios,truck,lane_specific_scenario,,INFO,17
52,Ens. Palette optimisée,acier,steel,0.58,quantitative_ready,high,exact_equipment_material,ENSEMBLE PALETTE OPTIMISEE,acier,inferred_from_component_label,T3->T2,thyssenkrupp Materials France,SCHROTH Safety Products,7295.8,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,85
52,Ens. Palette optimisée,acier,steel,0.58,quantitative_ready,high,exact_equipment_material,ENSEMBLE PALETTE OPTIMISEE,acier,inferred_from_component_label,T4->T3,Saarstahl,Aubert & Duval,501.0,transport_scenarios,truck,lane_specific_scenario,,INFO,17
52,Ens. Palette optimisée,acier,steel,0.58,quantitative_ready,high,exact_equipment_material,ENSEMBLE PALETTE OPTIMISEE,acier,inferred_from_component_label,T3->T2,Aubert & Duval,SCHROTH Safety Products,7436.5,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,85
52,Ens. Palette optimisée,acier,steel,0.58,quantitative_ready,high,exact_equipment_material,ENSEMBLE PALETTE OPTIMISEE,acier,inferred_from_component_label,T4->T3,Saarstahl,Altec Etirage,462.0,transport_scenarios,truck,lane_specific_scenario,,INFO,17
52,Ens. Palette optimisée,acier,steel,0.58,quantitative_ready,high,exact_equipment_material,ENSEMBLE PALETTE OPTIMISEE,acier,inferred_from_component_label,T3->T2,Altec Etirage,SCHROTH Safety Products,7640.5,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,85
52,Ens. Palette optimisée,acier,steel,0.58,quantitative_ready,high,exact_equipment_material,ENSEMBLE PALETTE OPTIMISEE,acier,inferred_from_component_label,T4->T3,ArcelorMittal,Krupp,554.2,transport_scenarios,truck,lane_specific_scenario,,INFO,17
52,Ens. Palette optimisée,acier,steel,0.58,quantitative_ready,high,exact_equipment_material,ENSEMBLE PALETTE OPTIMISEE,acier,inferred_from_component_label,T4->T3,ArcelorMittal,thyssenkrupp Materials France,288.9,transport_scenarios,truck,lane_specific_scenario,,INFO,17
52,Ens. Palette optimisée,acier,steel,0.58,quantitative_ready,high,exact_equipment_material,ENSEMBLE PALETTE OPTIMISEE,acier,inferred_from_component_label,T4->T3,ArcelorMittal,Aubert & Duval,156.5,transport_scenarios,truck,lane_specific_scenario,,INFO,17
52,Ens. Palette optimisée,acier,steel,0.58,quantitative_ready,high,exact_equipment_material,ENSEMBLE PALETTE OPTIMISEE,acier,inferred_from_component_label,T4->T3,ArcelorMittal,Altec Etirage,170.5,transport_scenarios,truck,lane_specific_scenario,,INFO,17
52,Ens. Palette optimisée,acier,steel,0.58,quantitative_ready,high,exact_equipment_material,ENSEMBLE PALETTE OPTIMISEE,acier,inferred_from_component_label,T4->T3,China Baowu / Baosteel,Krupp,8782.6,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,17
52,Ens. Palette optimisée,acier,steel,0.58,quantitative_ready,high,exact_equipment_material,ENSEMBLE PALETTE OPTIMISEE,acier,inferred_from_component_label,T4->T3,China Baowu / Baosteel,thyssenkrupp Materials France,9275.9,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,17
52,Ens. Palette optimisée,acier,steel,0.58,quantitative_ready,high,exact_equipment_material,ENSEMBLE PALETTE OPTIMISEE,acier,inferred_from_component_label,T4->T3,China Baowu / Baosteel,Aubert & Duval,9432.7,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,17
52,Ens. Palette optimisée,acier,steel,0.58,quantitative_ready,high,exact_equipment_material,ENSEMBLE PALETTE OPTIMISEE,acier,inferred_from_component_label,T4->T3,China Baowu / Baosteel,Altec Etirage,9322.4,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,17
52,Ens. Palette optimisée,acier,steel,0.58,quantitative_ready,high,exact_equipment_material,ENSEMBLE PALETTE OPTIMISEE,acier,inferred_from_component_label,T4->T3,Tata Steel,Krupp,7274.1,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,17
52,Ens. Palette optimisée,acier,steel,0.58,quantitative_ready,high,exact_equipment_material,ENSEMBLE PALETTE OPTIMISEE,acier,inferred_from_component_label,T4->T3,Tata Steel,thyssenkrupp Materials France,7716.9,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,17
52,Ens. Palette optimisée,acier,steel,0.58,quantitative_ready,high,exact_equipment_material,ENSEMBLE PALETTE OPTIMISEE,acier,inferred_from_component_label,T4->T3,Tata Steel,Aubert & Duval,7713.1,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,17
52,Ens. Palette optimisée,acier,steel,0.58,quantitative_ready,high,exact_equipment_material,ENSEMBLE PALETTE OPTIMISEE,acier,inferred_from_component_label,T4->T3,Tata Steel,Altec Etirage,7533.0,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,17
52,Ens. Palette optimisée,acier,steel,0.58,quantitative_ready,high,exact_equipment_material,ENSEMBLE PALETTE OPTIMISEE,acier,inferred_from_component_label,T4->T3,Nucor Corp,Krupp,7043.7,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,17
52,Ens. Palette optimisée,acier,steel,0.58,quantitative_ready,high,exact_equipment_material,ENSEMBLE PALETTE OPTIMISEE,acier,inferred_from_component_label,T4->T3,Nucor Corp,thyssenkrupp Materials France,6756.6,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,17
52,Ens. Palette optimisée,acier,steel,0.58,quantitative_ready,high,exact_equipment_material,ENSEMBLE PALETTE OPTIMISEE,acier,inferred_from_component_label,T4->T3,Nucor Corp,Aubert & Duval,6924.4,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,17
52,Ens. Palette optimisée,acier,steel,0.58,quantitative_ready,high,exact_equipment_material,ENSEMBLE PALETTE OPTIMISEE,acier,inferred_from_component_label,T4->T3,Nucor Corp,Altec Etirage,7128.0,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,17
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T4->T3,Saarstahl,Krupp,221.5,transport_scenarios,truck,lane_specific_scenario,,INFO,17
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T3->T2,Krupp,SCHROTH Safety Products,7617.9,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,85
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T2->T1,SCHROTH Safety Products,ESPACE,7201.2,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,20
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T1->OEM,ESPACE,Safran Seats / Safran internal group,490.2,transport_scenarios,truck,lane_specific_scenario,,INFO,20
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T2->T1,SCHROTH Safety Products,Groupe LAUAK,7182.5,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,20
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T1->OEM,Groupe LAUAK,Safran Seats / Safran internal group,654.3,transport_scenarios,truck,lane_specific_scenario,,INFO,20
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T2->T1,SCHROTH Safety Products,ETS Gattefin,7358.9,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,20
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T1->OEM,ETS Gattefin,Safran Seats / Safran internal group,186.9,transport_scenarios,truck,lane_specific_scenario,,INFO,20
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T2->T1,SCHROTH Safety Products,AmSafe,3174.8,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,20
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T1->OEM,AmSafe,Safran Seats / Safran internal group,8786.7,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,20
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T2->T1,SCHROTH Safety Products,J&C Aero,8586.3,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,20
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T1->OEM,J&C Aero,Safran Seats / Safran internal group,1722.2,transport_scenarios,rail|truck,lane_specific_scenario,,INFO,20
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T2->T1,SCHROTH Safety Products,Anjou Aeronautique,7298.1,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,20
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T1->OEM,Anjou Aeronautique,Safran Seats / Safran internal group,19.2,transport_scenarios,truck,lane_specific_scenario,,INFO,20
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T2->T1,SCHROTH Safety Products,MGA Villeneuve St Lot,7317.2,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,20
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T1->OEM,MGA Villeneuve St Lot,Safran Seats / Safran internal group,499.6,transport_scenarios,truck,lane_specific_scenario,,INFO,20
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T2->T1,SCHROTH Safety Products,Ancra International,3710.3,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,20
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T1->OEM,Ancra International,Safran Seats / Safran internal group,9043.4,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,20
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T2->T1,SCHROTH Safety Products,TA Aerospace,3772.2,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,20
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T1->OEM,TA Aerospace,Safran Seats / Safran internal group,9050.2,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,20
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T2->T1,SCHROTH Safety Products,SUMPAR,7230.0,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,20
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T1->OEM,SUMPAR,Safran Seats / Safran internal group,83.8,transport_scenarios,truck,lane_specific_scenario,,INFO,20
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T2->T1,SCHROTH Safety Products,Groupe Segnere / SEGNERE Ade,7291.4,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,20
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T1->OEM,Groupe Segnere / SEGNERE Ade,Safran Seats / Safran internal group,646.9,transport_scenarios,truck,lane_specific_scenario,,INFO,20
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T2->T1,SCHROTH Safety Products,Senior Aerospace Thailand,15646.4,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,20
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T1->OEM,Senior Aerospace Thailand,Safran Seats / Safran internal group,9564.8,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,20
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T2->T1,SCHROTH Safety Products,JAMCO Aircraft Interiors - Niigata,11768.1,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,20
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T1->OEM,JAMCO Aircraft Interiors - Niigata,Safran Seats / Safran internal group,9489.6,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,20
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T2->T1,SCHROTH Safety Products,JAMCO Aircraft Interiors - Miyazaki,12743.0,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,20
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T1->OEM,JAMCO Aircraft Interiors - Miyazaki,Safran Seats / Safran internal group,9734.7,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,20
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T2->T1,SCHROTH Safety Products,JAMCO Philippines Inc.,14897.1,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,20
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T1->OEM,JAMCO Philippines Inc.,Safran Seats / Safran internal group,10691.9,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,20
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T2->T1,SCHROTH Safety Products,L&P Aerospace,7310.5,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,20
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T1->OEM,L&P Aerospace,Safran Seats / Safran internal group,18.8,transport_scenarios,truck,lane_specific_scenario,,INFO,20
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T2->T1,SCHROTH Safety Products,JV Group,7210.8,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,20
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T1->OEM,JV Group,Safran Seats / Safran internal group,477.9,transport_scenarios,truck,lane_specific_scenario,,INFO,20
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T4->T3,Saarstahl,thyssenkrupp Materials France,388.0,transport_scenarios,truck,lane_specific_scenario,,INFO,17
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T3->T2,thyssenkrupp Materials France,SCHROTH Safety Products,7295.8,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,85
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T4->T3,Saarstahl,Aubert & Duval,501.0,transport_scenarios,truck,lane_specific_scenario,,INFO,17
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T3->T2,Aubert & Duval,SCHROTH Safety Products,7436.5,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,85
53,Ensemble porte,acier,steel,0.0430761,quantitative_ready,high,exact_equipment_material,ENSEMBLE PORTE,acier,inferred_from_component_label,T4->T3,Saarstahl,Altec Etirage,462.0,transport_scenarios,truck,lane_specific_scenario,,INFO,17
