day,src_node_id,dst_node_id,item_id,shipped_qty,pulled_qty,lead_days,arrival_day,reliability,uom
0,SDC-VD0519670A,M-1810,item:001848,1.36416,1.36416,27,27,1.0,KG
0,SDC-VD0951020A,M-1810,item:001848,0.58464,0.58464,39,39,1.0,KG
0,DC-1920,C-XXXXX,item:268967,160.0,160.0,3,3,1.0,UN
0,DC-1920,C-XXXXX,item:268091,160.0,160.0,2,2,1.0,UN
1,SDC-VD0519670A,M-1810,item:001848,0.016199,0.016199,13,14,1.0,KG
1,SDC-VD0951020A,M-1810,item:001848,0.006943,0.006943,15,16,1.0,KG
1,M-1430,DC-1920,item:268967,39.0,39.0,4,5,1.0,UN
1,M-1810,DC-1920,item:268091,39.0,39.0,2,3,1.0,UN
1,DC-1920,C-XXXXX,item:268967,50.0,50.0,4,5,1.0,UN
1,DC-1920,C-XXXXX,item:268091,50.0,50.0,2,3,1.0,UN
2,SDC-VD0519670A,M-1810,item:001848,0.021144,0.021144,9,11,1.0,KG
2,SDC-VD0951020A,M-1810,item:001848,0.009062,0.009062,108,110,1.0,KG
2,M-1430,DC-1920,item:268967,24.8,24.8,5,7,1.0,UN
2,M-1810,DC-1920,item:268091,24.8,24.8,3,5,1.0,UN
2,DC-1920,C-XXXXX,item:268967,43.75,43.75,2,4,1.0,UN
2,DC-1920,C-XXXXX,item:268091,43.75,43.75,4,6,1.0,UN
3,SDC-VD0519670A,M-1810,item:001848,0.024691,0.024691,42,45,1.0,KG
3,SDC-VD0951020A,M-1810,item:001848,0.010582,0.010582,36,39,1.0,KG
3,M-1430,DC-1920,item:268967,28.96,28.96,1,4,1.0,UN
3,M-1810,DC-1920,item:268091,28.96,28.96,2,5,1.0,UN
3,DC-1920,C-XXXXX,item:268967,56.25,56.25,3,6,1.0,UN
3,DC-1920,C-XXXXX,item:268091,56.25,56.25,2,5,1.0,UN
4,SDC-VD0519670A,M-1810,item:001848,0.023695,0.023695,15,19,1.0,KG
4,SDC-VD0951020A,M-1810,item:001848,0.010155,0.010155,71,75,1.0,KG
4,M-1430,DC-1920,item:268967,27.792,27.792,2,6,1.0,UN
