day,src_node_id,dst_node_id,item_id,shipped_qty,pulled_qty,lead_days,arrival_day,reliability,uom
0,SDC-VD0914690A,M-1430,item:042342,165014.949637,165014.949637,18,18,1.0,UN
0,SDC-VD0525412A,M-1430,item:333362,2734.66159,2734.66159,120,120,1.0,UN
0,SDC-VD0993480A,M-1430,item:344135,2734.66159,2734.66159,20,20,1.0,UN
0,SDC-VD0520115A,M-1430,item:708073,21.685866,21.685866,33,33,1.0,KG
0,SDC-VD0508918A,M-1430,item:730384,579.748257,579.748257,112,112,1.0,M
0,SDC-VD1095770A,M-1430,item:734545,21.877293,21.877293,21,21,1.0,UN
0,SDC-1450,M-1430,item:773474,26402.386473,26402.386473,11,11,1.0,G
0,SDC-VD0951020A,M-1810,item:001757,5.693048,5.693048,126,126,1.0,KG
0,SDC-VD0519670A,M-1810,item:001848,2.98885,2.98885,13,13,1.0,KG
0,SDC-VD0951020A,M-1810,item:001848,1.280936,1.280936,14,14,1.0,KG
0,SDC-VD0910216A,M-1810,item:001893,18.929386,18.929386,15,15,1.0,KG
0,SDC-VD1091642A,M-1810,item:001893,5.408396,5.408396,20,20,1.0,KG
0,SDC-VD0518684A,M-1810,item:001893,2.704198,2.704198,43,43,1.0,KG
0,SDC-VD0910216A,M-1810,item:002612,4.981417,4.981417,51,51,1.0,KG
0,SDC-VD0990780A,M-1810,item:002612,1.423262,1.423262,24,24,1.0,KG
0,SDC-VD1091642A,M-1810,item:002612,0.355816,0.355816,38,38,1.0,KG
0,SDC-VD0500655A,M-1810,item:002612,0.355816,0.355816,43,43,1.0,KG
0,SDC-VD0514881A,M-1810,item:016332,1.707915,1.707915,50,50,1.0,KG
0,SDC-VD0519670A,M-1810,item:029313,0.142326,0.142326,33,33,1.0,KG
0,SDC-VD1096202A,M-1810,item:039668,0.142326,0.142326,48,48,1.0,KG
0,SDC-VD0914320A,M-1810,item:055703,0.199257,0.199257,15,15,1.0,KG
0,SDC-VD0964290A,M-1810,item:055703,0.085396,0.085396,48,48,1.0,KG
0,SDC-VD0505677A,M-1810,item:099439,7.11631,7.11631,26,26,1.0,KG
0,SDC-VD0901566A,M-1810,item:338928,9500.0,9500.0,106,106,1.0,UN
0,SDC-VD0914360C,M-1810,item:338929,3505.571651,3505.571651,51,51,1.0,UN
0,SDC-VD0989480A,M-1810,item:426331,38.561288,38.561288,26,26,1.0,UN
0,SDC-1450,M-1810,item:693055,1423.26209,1423.26209,58,58,1.0,G
0,M-1430,DC-1920,item:268967,2734.66159,2734.66159,1,1,1.0,UN
0,DC-1920,C-XXXXX,item:268967,6040.160244,6040.160244,1,1,1.0,UN
0,SDC-VD0949099A,SDC-1450,item:021081,176.313435,176.313435,138,138,1.0,KG
0,SDC-VD0960508A,SDC-1450,item:021081,50.375267,50.375267,217,217,1.0,KG
0,SDC-VD0972460A,SDC-1450,item:021081,12.593817,12.593817,33,33,1.0,KG
0,SDC-VD0975221A,SDC-1450,item:021081,12.593817,12.593817,91,91,1.0,KG
0,SDC-1450,M-1810,item:007923,11386.096721,11386.096721,1,1,1.0,G
1,SDC-VD0914690A,M-1430,item:042342,156721.330506,156721.330506,27,28,1.0,UN
